card_id	deck	kind	source_chapter	prompt_language	answer_language	prompt	accepted_answers	distractors	explanation	lexical_ids	grammar_ids	geographic_ids	provenance_path	provenance_locator	provenance_evidence	examples	tags
hi-core-review-001-005/hi-postposition-mem-in/target-to-source	Chapter 1-5	vocabulary	2	hi	en	में	["in"]	[]	में reviews the canonical in sense first introduced in Chapter 2.	["hi.postposition.mem","hi.postposition.mem.in"]	[]	[]	units/hindi-core/chapter-002-a-room-at-home/chapter.md	Narrative > line 2	घर में एक कमरा है.	["घर में एक कमरा है."]	["hindi","review-deck","chapter-001-005","vocabulary","target-to-source"]
hi-core-review-001-005/hi-postposition-mem-in/source-to-target	Chapter 1-5	vocabulary	2	en	hi	in	["में"]	[]	में reviews the canonical in sense first introduced in Chapter 2.	["hi.postposition.mem","hi.postposition.mem.in"]	[]	[]	units/hindi-core/chapter-002-a-room-at-home/chapter.md	Narrative > line 2	घर में एक कमरा है.	["घर में एक कमरा है."]	["hindi","review-deck","chapter-001-005","vocabulary","source-to-target"]
hi-core-review-001-005/hi-numeral-ek-one/target-to-source	Chapter 1-5	vocabulary	2	hi	en	एक	["one"]	[]	एक reviews the canonical one sense first introduced in Chapter 2.	["hi.numeral.ek","hi.numeral.ek.one"]	[]	[]	units/hindi-core/chapter-002-a-room-at-home/chapter.md	Narrative > line 2	घर में एक कमरा है.	["घर में एक कमरा है."]	["hindi","review-deck","chapter-001-005","vocabulary","target-to-source"]
hi-core-review-001-005/hi-numeral-ek-one/source-to-target	Chapter 1-5	vocabulary	2	en	hi	one	["एक"]	[]	एक reviews the canonical one sense first introduced in Chapter 2.	["hi.numeral.ek","hi.numeral.ek.one"]	[]	[]	units/hindi-core/chapter-002-a-room-at-home/chapter.md	Narrative > line 2	घर में एक कमरा है.	["घर में एक कमरा है."]	["hindi","review-deck","chapter-001-005","vocabulary","source-to-target"]
hi-core-review-001-005/hi-noun-mez-table/target-to-source	Chapter 1-5	vocabulary	2	hi	en	मेज़	["table"]	[]	मेज़ reviews the canonical table sense first introduced in Chapter 2.	["hi.noun.mez","hi.noun.mez.table"]	[]	[]	units/hindi-core/chapter-002-a-room-at-home/chapter.md	Narrative > line 3	कमरे में एक मेज़ है.	["कमरे में एक मेज़ है."]	["hindi","review-deck","chapter-001-005","vocabulary","target-to-source"]
hi-core-review-001-005/hi-noun-mez-table/source-to-target	Chapter 1-5	vocabulary	2	en	hi	table	["मेज़"]	[]	मेज़ reviews the canonical table sense first introduced in Chapter 2.	["hi.noun.mez","hi.noun.mez.table"]	[]	[]	units/hindi-core/chapter-002-a-room-at-home/chapter.md	Narrative > line 3	कमरे में एक मेज़ है.	["कमरे में एक मेज़ है."]	["hindi","review-deck","chapter-001-005","vocabulary","source-to-target"]
hi-core-review-001-005/hi-noun-kitab-book/target-to-source	Chapter 1-5	vocabulary	2	hi	en	किताब	["book"]	[]	किताब reviews the canonical book sense first introduced in Chapter 2.	["hi.noun.kitab","hi.noun.kitab.book"]	[]	[]	units/hindi-core/chapter-002-a-room-at-home/chapter.md	Narrative > line 4	मेज़ पर एक किताब है.	["मेज़ पर एक किताब है."]	["hindi","review-deck","chapter-001-005","vocabulary","target-to-source"]
hi-core-review-001-005/hi-noun-kitab-book/source-to-target	Chapter 1-5	vocabulary	2	en	hi	book	["किताब"]	[]	किताब reviews the canonical book sense first introduced in Chapter 2.	["hi.noun.kitab","hi.noun.kitab.book"]	[]	[]	units/hindi-core/chapter-002-a-room-at-home/chapter.md	Narrative > line 4	मेज़ पर एक किताब है.	["मेज़ पर एक किताब है."]	["hindi","review-deck","chapter-001-005","vocabulary","source-to-target"]
hi-core-review-001-005/hi-postposition-par-on/target-to-source	Chapter 1-5	vocabulary	2	hi	en	पर	["on"]	[]	पर reviews the canonical on sense first introduced in Chapter 2.	["hi.postposition.par","hi.postposition.par.on"]	[]	[]	units/hindi-core/chapter-002-a-room-at-home/chapter.md	Narrative > line 4	मेज़ पर एक किताब है.	["मेज़ पर एक किताब है."]	["hindi","review-deck","chapter-001-005","vocabulary","target-to-source"]
hi-core-review-001-005/hi-postposition-par-on/source-to-target	Chapter 1-5	vocabulary	2	en	hi	on	["पर"]	[]	पर reviews the canonical on sense first introduced in Chapter 2.	["hi.postposition.par","hi.postposition.par.on"]	[]	[]	units/hindi-core/chapter-002-a-room-at-home/chapter.md	Narrative > line 4	मेज़ पर एक किताब है.	["मेज़ पर एक किताब है."]	["hindi","review-deck","chapter-001-005","vocabulary","source-to-target"]
hi-core-review-001-005/hi-noun-kursi-chair/target-to-source	Chapter 1-5	vocabulary	2	hi	en	कुर्सी	["chair"]	[]	कुर्सी reviews the canonical chair sense first introduced in Chapter 2.	["hi.noun.kursi","hi.noun.kursi.chair"]	[]	[]	units/hindi-core/chapter-002-a-room-at-home/chapter.md	Narrative > line 5	पास में एक कुर्सी है.	["पास में एक कुर्सी है."]	["hindi","review-deck","chapter-001-005","vocabulary","target-to-source"]
hi-core-review-001-005/hi-noun-kursi-chair/source-to-target	Chapter 1-5	vocabulary	2	en	hi	chair	["कुर्सी"]	[]	कुर्सी reviews the canonical chair sense first introduced in Chapter 2.	["hi.noun.kursi","hi.noun.kursi.chair"]	[]	[]	units/hindi-core/chapter-002-a-room-at-home/chapter.md	Narrative > line 5	पास में एक कुर्सी है.	["पास में एक कुर्सी है."]	["hindi","review-deck","chapter-001-005","vocabulary","source-to-target"]
hi-core-review-001-005/hi-adverb-pas-nearby/target-to-source	Chapter 1-5	vocabulary	2	hi	en	पास	["nearby"]	[]	पास reviews the canonical nearby sense first introduced in Chapter 2.	["hi.adverb.pas","hi.adverb.pas.nearby"]	[]	[]	units/hindi-core/chapter-002-a-room-at-home/chapter.md	Narrative > line 5	पास में एक कुर्सी है.	["पास में एक कुर्सी है."]	["hindi","review-deck","chapter-001-005","vocabulary","target-to-source"]
hi-core-review-001-005/hi-adverb-pas-nearby/source-to-target	Chapter 1-5	vocabulary	2	en	hi	nearby	["पास"]	[]	पास reviews the canonical nearby sense first introduced in Chapter 2.	["hi.adverb.pas","hi.adverb.pas.nearby"]	[]	[]	units/hindi-core/chapter-002-a-room-at-home/chapter.md	Narrative > line 5	पास में एक कुर्सी है.	["पास में एक कुर्सी है."]	["hindi","review-deck","chapter-001-005","vocabulary","source-to-target"]
hi-core-review-001-005/hi-noun-pani-water/target-to-source	Chapter 1-5	vocabulary	2	hi	en	पानी	["water"]	[]	पानी reviews the canonical water sense first introduced in Chapter 2.	["hi.noun.pani","hi.noun.pani.water"]	[]	[]	units/hindi-core/chapter-002-a-room-at-home/chapter.md	Narrative > line 6	कमरे में पानी है.	["कमरे में पानी है."]	["hindi","review-deck","chapter-001-005","vocabulary","target-to-source"]
hi-core-review-001-005/hi-noun-pani-water/source-to-target	Chapter 1-5	vocabulary	2	en	hi	water	["पानी"]	[]	पानी reviews the canonical water sense first introduced in Chapter 2.	["hi.noun.pani","hi.noun.pani.water"]	[]	[]	units/hindi-core/chapter-002-a-room-at-home/chapter.md	Narrative > line 6	कमरे में पानी है.	["कमरे में पानी है."]	["hindi","review-deck","chapter-001-005","vocabulary","source-to-target"]
hi-core-review-001-005/hi-demonstrative-yah-this/target-to-source	Chapter 1-5	vocabulary	3	hi	en	यह	["this"]	[]	यह reviews the canonical this sense first introduced in Chapter 3.	["hi.demonstrative.yah","hi.demonstrative.yah.this"]	[]	[]	units/hindi-core/chapter-003-what-is-this/chapter.md	Dialogue > line 1	यह क्या है?	["यह क्या है?"]	["hindi","review-deck","chapter-001-005","vocabulary","target-to-source"]
hi-core-review-001-005/hi-demonstrative-yah-this/source-to-target	Chapter 1-5	vocabulary	3	en	hi	this	["यह"]	[]	यह reviews the canonical this sense first introduced in Chapter 3.	["hi.demonstrative.yah","hi.demonstrative.yah.this"]	[]	[]	units/hindi-core/chapter-003-what-is-this/chapter.md	Dialogue > line 1	यह क्या है?	["यह क्या है?"]	["hindi","review-deck","chapter-001-005","vocabulary","source-to-target"]
hi-core-review-001-005/hi-pronoun-kya-what/target-to-source	Chapter 1-5	vocabulary	3	hi	en	क्या	["what"]	[]	क्या reviews the canonical what sense first introduced in Chapter 3.	["hi.pronoun.kya","hi.pronoun.kya.what"]	[]	[]	units/hindi-core/chapter-003-what-is-this/chapter.md	Dialogue > line 1	यह क्या है?	["यह क्या है?"]	["hindi","review-deck","chapter-001-005","vocabulary","target-to-source"]
hi-core-review-001-005/hi-pronoun-kya-what/source-to-target	Chapter 1-5	vocabulary	3	en	hi	what	["क्या"]	[]	क्या reviews the canonical what sense first introduced in Chapter 3.	["hi.pronoun.kya","hi.pronoun.kya.what"]	[]	[]	units/hindi-core/chapter-003-what-is-this/chapter.md	Dialogue > line 1	यह क्या है?	["यह क्या है?"]	["hindi","review-deck","chapter-001-005","vocabulary","source-to-target"]
hi-core-review-001-005/hi-noun-kalam-pen/target-to-source	Chapter 1-5	vocabulary	3	hi	en	कलम	["pen"]	[]	कलम reviews the canonical pen sense first introduced in Chapter 3.	["hi.noun.kalam","hi.noun.kalam.pen"]	[]	[]	units/hindi-core/chapter-003-what-is-this/chapter.md	Dialogue > line 2	यह कलम है.	["यह कलम है."]	["hindi","review-deck","chapter-001-005","vocabulary","target-to-source"]
hi-core-review-001-005/hi-noun-kalam-pen/source-to-target	Chapter 1-5	vocabulary	3	en	hi	pen	["कलम"]	[]	कलम reviews the canonical pen sense first introduced in Chapter 3.	["hi.noun.kalam","hi.noun.kalam.pen"]	[]	[]	units/hindi-core/chapter-003-what-is-this/chapter.md	Dialogue > line 2	यह कलम है.	["यह कलम है."]	["hindi","review-deck","chapter-001-005","vocabulary","source-to-target"]
hi-core-review-001-005/hi-noun-phone-phone/target-to-source	Chapter 1-5	vocabulary	3	hi	en	फ़ोन	["phone"]	[]	फ़ोन reviews the canonical phone sense first introduced in Chapter 3.	["hi.noun.phone","hi.noun.phone.phone"]	[]	[]	units/hindi-core/chapter-003-what-is-this/chapter.md	Dialogue > line 3	यह फ़ोन है?	["यह फ़ोन है?"]	["hindi","review-deck","chapter-001-005","vocabulary","target-to-source"]
hi-core-review-001-005/hi-noun-phone-phone/source-to-target	Chapter 1-5	vocabulary	3	en	hi	phone	["फ़ोन"]	[]	फ़ोन reviews the canonical phone sense first introduced in Chapter 3.	["hi.noun.phone","hi.noun.phone.phone"]	[]	[]	units/hindi-core/chapter-003-what-is-this/chapter.md	Dialogue > line 3	यह फ़ोन है?	["यह फ़ोन है?"]	["hindi","review-deck","chapter-001-005","vocabulary","source-to-target"]
hi-core-review-001-005/hi-response-han-yes/target-to-source	Chapter 1-5	vocabulary	3	hi	en	हाँ	["yes"]	[]	हाँ reviews the canonical yes sense first introduced in Chapter 3.	["hi.response.han","hi.response.han.yes"]	[]	[]	units/hindi-core/chapter-003-what-is-this/chapter.md	Dialogue > line 4	हाँ, यह फ़ोन है.	["हाँ, यह फ़ोन है."]	["hindi","review-deck","chapter-001-005","vocabulary","target-to-source"]
hi-core-review-001-005/hi-response-han-yes/source-to-target	Chapter 1-5	vocabulary	3	en	hi	yes	["हाँ"]	[]	हाँ reviews the canonical yes sense first introduced in Chapter 3.	["hi.response.han","hi.response.han.yes"]	[]	[]	units/hindi-core/chapter-003-what-is-this/chapter.md	Dialogue > line 4	हाँ, यह फ़ोन है.	["हाँ, यह फ़ोन है."]	["hindi","review-deck","chapter-001-005","vocabulary","source-to-target"]
hi-core-review-001-005/hi-noun-chabi-key/target-to-source	Chapter 1-5	vocabulary	3	hi	en	चाबी	["key"]	[]	चाबी reviews the canonical key sense first introduced in Chapter 3.	["hi.noun.chabi","hi.noun.chabi.key"]	[]	[]	units/hindi-core/chapter-003-what-is-this/chapter.md	Dialogue > line 5	चाबी कहाँ है?	["चाबी कहाँ है?"]	["hindi","review-deck","chapter-001-005","vocabulary","target-to-source"]
hi-core-review-001-005/hi-noun-chabi-key/source-to-target	Chapter 1-5	vocabulary	3	en	hi	key	["चाबी"]	[]	चाबी reviews the canonical key sense first introduced in Chapter 3.	["hi.noun.chabi","hi.noun.chabi.key"]	[]	[]	units/hindi-core/chapter-003-what-is-this/chapter.md	Dialogue > line 5	चाबी कहाँ है?	["चाबी कहाँ है?"]	["hindi","review-deck","chapter-001-005","vocabulary","source-to-target"]
hi-core-review-001-005/hi-adverb-kahan-where/target-to-source	Chapter 1-5	vocabulary	3	hi	en	कहाँ	["where"]	[]	कहाँ reviews the canonical where sense first introduced in Chapter 3.	["hi.adverb.kahan","hi.adverb.kahan.where"]	[]	[]	units/hindi-core/chapter-003-what-is-this/chapter.md	Dialogue > line 5	चाबी कहाँ है?	["चाबी कहाँ है?"]	["hindi","review-deck","chapter-001-005","vocabulary","target-to-source"]
hi-core-review-001-005/hi-adverb-kahan-where/source-to-target	Chapter 1-5	vocabulary	3	en	hi	where	["कहाँ"]	[]	कहाँ reviews the canonical where sense first introduced in Chapter 3.	["hi.adverb.kahan","hi.adverb.kahan.where"]	[]	[]	units/hindi-core/chapter-003-what-is-this/chapter.md	Dialogue > line 5	चाबी कहाँ है?	["चाबी कहाँ है?"]	["hindi","review-deck","chapter-001-005","vocabulary","source-to-target"]
hi-core-review-001-005/hi-noun-bag-bag/target-to-source	Chapter 1-5	vocabulary	3	hi	en	बैग	["bag"]	[]	बैग reviews the canonical bag sense first introduced in Chapter 3.	["hi.noun.bag","hi.noun.bag.bag"]	[]	[]	units/hindi-core/chapter-003-what-is-this/chapter.md	Dialogue > line 6	चाबी बैग में है.	["चाबी बैग में है."]	["hindi","review-deck","chapter-001-005","vocabulary","target-to-source"]
hi-core-review-001-005/hi-noun-bag-bag/source-to-target	Chapter 1-5	vocabulary	3	en	hi	bag	["बैग"]	[]	बैग reviews the canonical bag sense first introduced in Chapter 3.	["hi.noun.bag","hi.noun.bag.bag"]	[]	[]	units/hindi-core/chapter-003-what-is-this/chapter.md	Dialogue > line 6	चाबी बैग में है.	["चाबी बैग में है."]	["hindi","review-deck","chapter-001-005","vocabulary","source-to-target"]
hi-core-review-001-005/hi-noun-subah-morning/target-to-source	Chapter 1-5	vocabulary	4	hi	en	सुबह	["morning"]	[]	सुबह reviews the canonical morning sense first introduced in Chapter 4.	["hi.noun.subah","hi.noun.subah.morning"]	[]	[]	units/hindi-core/chapter-004-rina-s-morning/chapter.md	Narrative > line 1	रीना सुबह जल्दी उठती है.	["रीना सुबह जल्दी उठती है."]	["hindi","review-deck","chapter-001-005","vocabulary","target-to-source"]
hi-core-review-001-005/hi-noun-subah-morning/source-to-target	Chapter 1-5	vocabulary	4	en	hi	morning	["सुबह"]	[]	सुबह reviews the canonical morning sense first introduced in Chapter 4.	["hi.noun.subah","hi.noun.subah.morning"]	[]	[]	units/hindi-core/chapter-004-rina-s-morning/chapter.md	Narrative > line 1	रीना सुबह जल्दी उठती है.	["रीना सुबह जल्दी उठती है."]	["hindi","review-deck","chapter-001-005","vocabulary","source-to-target"]
hi-core-review-001-005/hi-verb-uthna-get-up/target-to-source	Chapter 1-5	vocabulary	4	hi	en	उठना	["to get up"]	[]	उठना reviews the canonical to get up sense first introduced in Chapter 4.	["hi.verb.uthna","hi.verb.uthna.get-up"]	[]	[]	units/hindi-core/chapter-004-rina-s-morning/chapter.md	Narrative > line 1	रीना सुबह जल्दी उठती है.	["रीना सुबह जल्दी उठती है."]	["hindi","review-deck","chapter-001-005","vocabulary","target-to-source"]
hi-core-review-001-005/hi-verb-uthna-get-up/source-to-target	Chapter 1-5	vocabulary	4	en	hi	to get up	["उठना"]	[]	उठना reviews the canonical to get up sense first introduced in Chapter 4.	["hi.verb.uthna","hi.verb.uthna.get-up"]	[]	[]	units/hindi-core/chapter-004-rina-s-morning/chapter.md	Narrative > line 1	रीना सुबह जल्दी उठती है.	["रीना सुबह जल्दी उठती है."]	["hindi","review-deck","chapter-001-005","vocabulary","source-to-target"]
hi-core-review-001-005/hi-adverb-jaldi-early/target-to-source	Chapter 1-5	vocabulary	4	hi	en	जल्दी	["early"]	[]	जल्दी reviews the canonical early sense first introduced in Chapter 4.	["hi.adverb.jaldi","hi.adverb.jaldi.early"]	[]	[]	units/hindi-core/chapter-004-rina-s-morning/chapter.md	Narrative > line 1	रीना सुबह जल्दी उठती है.	["रीना सुबह जल्दी उठती है."]	["hindi","review-deck","chapter-001-005","vocabulary","target-to-source"]
hi-core-review-001-005/hi-adverb-jaldi-early/source-to-target	Chapter 1-5	vocabulary	4	en	hi	early	["जल्दी"]	[]	जल्दी reviews the canonical early sense first introduced in Chapter 4.	["hi.adverb.jaldi","hi.adverb.jaldi.early"]	[]	[]	units/hindi-core/chapter-004-rina-s-morning/chapter.md	Narrative > line 1	रीना सुबह जल्दी उठती है.	["रीना सुबह जल्दी उठती है."]	["hindi","review-deck","chapter-001-005","vocabulary","source-to-target"]
hi-core-review-001-005/hi-noun-chai-tea/target-to-source	Chapter 1-5	vocabulary	4	hi	en	चाय	["tea"]	[]	चाय reviews the canonical tea sense first introduced in Chapter 4.	["hi.noun.chai","hi.noun.chai.tea"]	[]	[]	units/hindi-core/chapter-004-rina-s-morning/chapter.md	Narrative > line 2	वह चाय पीती है.	["वह चाय पीती है."]	["hindi","review-deck","chapter-001-005","vocabulary","target-to-source"]
hi-core-review-001-005/hi-noun-chai-tea/source-to-target	Chapter 1-5	vocabulary	4	en	hi	tea	["चाय"]	[]	चाय reviews the canonical tea sense first introduced in Chapter 4.	["hi.noun.chai","hi.noun.chai.tea"]	[]	[]	units/hindi-core/chapter-004-rina-s-morning/chapter.md	Narrative > line 2	वह चाय पीती है.	["वह चाय पीती है."]	["hindi","review-deck","chapter-001-005","vocabulary","source-to-target"]
hi-core-review-001-005/hi-verb-pina-drink/target-to-source	Chapter 1-5	vocabulary	4	hi	en	पीना	["to drink"]	[]	पीना reviews the canonical to drink sense first introduced in Chapter 4.	["hi.verb.pina","hi.verb.pina.drink"]	[]	[]	units/hindi-core/chapter-004-rina-s-morning/chapter.md	Narrative > line 2	वह चाय पीती है.	["वह चाय पीती है."]	["hindi","review-deck","chapter-001-005","vocabulary","target-to-source"]
hi-core-review-001-005/hi-verb-pina-drink/source-to-target	Chapter 1-5	vocabulary	4	en	hi	to drink	["पीना"]	[]	पीना reviews the canonical to drink sense first introduced in Chapter 4.	["hi.verb.pina","hi.verb.pina.drink"]	[]	[]	units/hindi-core/chapter-004-rina-s-morning/chapter.md	Narrative > line 2	वह चाय पीती है.	["वह चाय पीती है."]	["hindi","review-deck","chapter-001-005","vocabulary","source-to-target"]
