deck	direction	front	back	source_chapter	entry_type	notes
Chapter 1-5	Pinyin -> Chinese	Pinyin: hěn\nZhuyin: ㄏㄣˇ	Meaning: very / linking word before adjectives\nCharacters: 很	5	function word	Beginner expression support.
Chapter 1-5	English -> Chinese	Meaning: what about / and	Characters: 呢\nPinyin: ne\nZhuyin: ˙ㄋㄜ	5	function word	Follow-up particle.
Chapter 1-5	Chinese -> English	Characters: 呢	Meaning: what about / and\nPinyin: ne\nZhuyin: ˙ㄋㄜ	5	function word	Follow-up particle.
Chapter 1-5	Pinyin -> Chinese	Pinyin: ne\nZhuyin: ˙ㄋㄜ	Meaning: what about / and\nCharacters: 呢	5	function word	Follow-up particle.
Chapter 1-5	English -> Chinese	Meaning: not	Characters: 不\nPinyin: bù\nZhuyin: ㄅㄨˋ	5	function word	Negator.
Chapter 1-5	Chinese -> English	Characters: 不	Meaning: not\nPinyin: bù\nZhuyin: ㄅㄨˋ	5	function word	Negator.
Chapter 1-5	Pinyin -> Chinese	Pinyin: bù\nZhuyin: ㄅㄨˋ	Meaning: not\nCharacters: 不	5	function word	Negator.
Chapter 1-5	English -> Chinese	Meaning: busy	Characters: 忙\nPinyin: máng\nZhuyin: ㄇㄤˊ	5	vocabulary	Adjective.
Chapter 1-5	Chinese -> English	Characters: 忙	Meaning: busy\nPinyin: máng\nZhuyin: ㄇㄤˊ	5	vocabulary	Adjective.
Chapter 1-5	Pinyin -> Chinese	Pinyin: máng\nZhuyin: ㄇㄤˊ	Meaning: busy\nCharacters: 忙	5	vocabulary	Adjective.
Chapter 1-5	English -> Chinese	Meaning: tired	Characters: 累\nPinyin: lèi\nZhuyin: ㄌㄟˋ	5	vocabulary	Adjective.
Chapter 1-5	Chinese -> English	Characters: 累	Meaning: tired\nPinyin: lèi\nZhuyin: ㄌㄟˋ	5	vocabulary	Adjective.
Chapter 1-5	Pinyin -> Chinese	Pinyin: lèi\nZhuyin: ㄌㄟˋ	Meaning: tired\nCharacters: 累	5	vocabulary	Adjective.
Chapter 1-5	English -> Chinese	Meaning: mom	Characters: 媽媽\nPinyin: māma\nZhuyin: ㄇㄚ ˙ㄇㄚ	5	vocabulary	Family noun.
Chapter 1-5	Chinese -> English	Characters: 媽媽	Meaning: mom\nPinyin: māma\nZhuyin: ㄇㄚ ˙ㄇㄚ	5	vocabulary	Family noun.
Chapter 1-5	Pinyin -> Chinese	Pinyin: māma\nZhuyin: ㄇㄚ ˙ㄇㄚ	Meaning: mom\nCharacters: 媽媽	5	vocabulary	Family noun.
Chapter 1-5	English -> Chinese	Meaning: dad	Characters: 爸爸\nPinyin: bàba\nZhuyin: ㄅㄚˋ ˙ㄅㄚ	5	vocabulary	Family noun.
Chapter 1-5	Chinese -> English	Characters: 爸爸	Meaning: dad\nPinyin: bàba\nZhuyin: ㄅㄚˋ ˙ㄅㄚ	5	vocabulary	Family noun.
Chapter 1-5	Pinyin -> Chinese	Pinyin: bàba\nZhuyin: ㄅㄚˋ ˙ㄅㄚ	Meaning: dad\nCharacters: 爸爸	5	vocabulary	Family noun.
Chapter 1-5	English -> Chinese	Meaning: classmate	Characters: 同學\nPinyin: tóngxué\nZhuyin: ㄊㄨㄥˊ ㄒㄩㄝˊ	5	vocabulary	School noun.
Chapter 1-5	Chinese -> English	Characters: 同學	Meaning: classmate\nPinyin: tóngxué\nZhuyin: ㄊㄨㄥˊ ㄒㄩㄝˊ	5	vocabulary	School noun.
Chapter 1-5	Pinyin -> Chinese	Pinyin: tóngxué\nZhuyin: ㄊㄨㄥˊ ㄒㄩㄝˊ	Meaning: classmate\nCharacters: 同學	5	vocabulary	School noun.
