card_id	deck	kind	source_chapter	prompt_language	answer_language	prompt	accepted_answers	distractors	explanation	lexical_ids	grammar_ids	geographic_ids	provenance_path	provenance_locator	provenance_evidence	examples	tags
zh-simplified-radicals/011/a-radical	Radicals	vocabulary	11	zh-Hans	en	八	"[""English: eight\nHanyu Pinyin: bā""]"	[]	"Alternative forms: 丷
Strokes: 2"	"[""zh.radical.gf0011.011""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 11	八: eight; Hanyu Pinyin bā; attached forms 丷; 2 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/012/a-radical	Radicals	vocabulary	12	zh-Hans	en	人	"[""English: person\nHanyu Pinyin: rén""]"	[]	"Alternative forms: 亻、入
Strokes: 2"	"[""zh.radical.gf0011.012""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 12	人: person; Hanyu Pinyin rén; attached forms 亻、入; 2 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/013/a-radical	Radicals	vocabulary	13	zh-Hans	en	勹	"[""English: wrap\nHanyu Pinyin: bāo""]"	[]	Strokes: 2	"[""zh.radical.gf0011.013""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 13	勹: wrap; Hanyu Pinyin bāo; 2 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/014/a-radical	Radicals	vocabulary	14	zh-Hans	en	儿	"[""English: legs\nHanyu Pinyin: ér""]"	[]	Strokes: 2	"[""zh.radical.gf0011.014""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 14	儿: legs; Hanyu Pinyin ér; 2 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/015/a-radical	Radicals	vocabulary	15	zh-Hans	en	匕	"[""English: ladle\nHanyu Pinyin: bǐ""]"	[]	Strokes: 2	"[""zh.radical.gf0011.015""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 15	匕: ladle; Hanyu Pinyin bǐ; 2 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/016/a-radical	Radicals	vocabulary	16	zh-Hans	en	几	"[""English: table\nHanyu Pinyin: jī""]"	[]	"Alternative forms: ⺇
Strokes: 2"	"[""zh.radical.gf0011.016""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 16	几: table; Hanyu Pinyin jī; attached forms ⺇; 2 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/017/a-radical	Radicals	vocabulary	17	zh-Hans	en	亠	"[""English: lid\nHanyu Pinyin: tóu""]"	[]	Strokes: 2	"[""zh.radical.gf0011.017""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 17	亠: lid; Hanyu Pinyin tóu; 2 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/018/a-radical	Radicals	vocabulary	18	zh-Hans	en	冫	"[""English: ice\nHanyu Pinyin: bīng""]"	[]	Strokes: 2	"[""zh.radical.gf0011.018""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 18	冫: ice; Hanyu Pinyin bīng; 2 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/019/a-radical	Radicals	vocabulary	19	zh-Hans	en	冖	"[""English: cover\nHanyu Pinyin: mì""]"	[]	Strokes: 2	"[""zh.radical.gf0011.019""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 19	冖: cover; Hanyu Pinyin mì; 2 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/020/a-radical	Radicals	vocabulary	20	zh-Hans	en	凵	"[""English: open box\nHanyu Pinyin: kǎn""]"	[]	Strokes: 2	"[""zh.radical.gf0011.020""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 20	凵: open box; Hanyu Pinyin kǎn; 2 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/021/a-radical	Radicals	vocabulary	21	zh-Hans	en	卩	"[""English: seal\nHanyu Pinyin: jié""]"	[]	"Alternative forms: ⺋
Strokes: 2"	"[""zh.radical.gf0011.021""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 21	卩: seal; Hanyu Pinyin jié; attached forms ⺋; 2 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/022/a-radical	Radicals	vocabulary	22	zh-Hans	en	刀	"[""English: knife\nHanyu Pinyin: dāo""]"	[]	"Alternative forms: 刂、⺈
Strokes: 2"	"[""zh.radical.gf0011.022""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 22	刀: knife; Hanyu Pinyin dāo; attached forms 刂、⺈; 2 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/023/a-radical	Radicals	vocabulary	23	zh-Hans	en	力	"[""English: power\nHanyu Pinyin: lì""]"	[]	Strokes: 2	"[""zh.radical.gf0011.023""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 23	力: power; Hanyu Pinyin lì; 2 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/024/a-radical	Radicals	vocabulary	24	zh-Hans	en	又	"[""English: again\nHanyu Pinyin: yòu""]"	[]	Strokes: 2	"[""zh.radical.gf0011.024""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 24	又: again; Hanyu Pinyin yòu; 2 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/025/a-radical	Radicals	vocabulary	25	zh-Hans	en	厶	"[""English: private\nHanyu Pinyin: sī""]"	[]	Strokes: 2	"[""zh.radical.gf0011.025""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 25	厶: private; Hanyu Pinyin sī; 2 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/026/a-radical	Radicals	vocabulary	26	zh-Hans	en	廴	"[""English: stride\nHanyu Pinyin: yǐn""]"	[]	Strokes: 2	"[""zh.radical.gf0011.026""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 26	廴: stride; Hanyu Pinyin yǐn; 2 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/027/a-radical	Radicals	vocabulary	27	zh-Hans	en	干	"[""English: dry\nHanyu Pinyin: gān""]"	[]	Strokes: 3	"[""zh.radical.gf0011.027""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 27	干: dry; Hanyu Pinyin gān; 3 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/028/a-radical	Radicals	vocabulary	28	zh-Hans	en	工	"[""English: work\nHanyu Pinyin: gōng""]"	[]	Strokes: 3	"[""zh.radical.gf0011.028""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 28	工: work; Hanyu Pinyin gōng; 3 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/029/a-radical	Radicals	vocabulary	29	zh-Hans	en	土	"[""English: earth\nHanyu Pinyin: tǔ""]"	[]	"Alternative forms: 士
Strokes: 3"	"[""zh.radical.gf0011.029""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 29	土: earth; Hanyu Pinyin tǔ; attached forms 士; 3 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/030/a-radical	Radicals	vocabulary	30	zh-Hans	en	艹	"[""English: grass\nHanyu Pinyin: cǎo""]"	[]	"Alternative forms: 艸
Strokes: 3"	"[""zh.radical.gf0011.030""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 30	艹: grass; Hanyu Pinyin cǎo; attached forms 艸; 3 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/031/a-radical	Radicals	vocabulary	31	zh-Hans	en	寸	"[""English: inch\nHanyu Pinyin: cùn""]"	[]	Strokes: 3	"[""zh.radical.gf0011.031""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 31	寸: inch; Hanyu Pinyin cùn; 3 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/032/a-radical	Radicals	vocabulary	32	zh-Hans	en	廾	"[""English: hands joined\nHanyu Pinyin: gǒng""]"	[]	Strokes: 3	"[""zh.radical.gf0011.032""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 32	廾: hands joined; Hanyu Pinyin gǒng; 3 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/033/a-radical	Radicals	vocabulary	33	zh-Hans	en	大	"[""English: big\nHanyu Pinyin: dà""]"	[]	Strokes: 3	"[""zh.radical.gf0011.033""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 33	大: big; Hanyu Pinyin dà; 3 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/034/a-radical	Radicals	vocabulary	34	zh-Hans	en	尢	"[""English: lame\nHanyu Pinyin: wāng""]"	[]	"Alternative forms: 兀、尣
Strokes: 3"	"[""zh.radical.gf0011.034""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 34	尢: lame; Hanyu Pinyin wāng; attached forms 兀、尣; 3 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/035/a-radical	Radicals	vocabulary	35	zh-Hans	en	弋	"[""English: shoot with a bow\nHanyu Pinyin: yì""]"	[]	Strokes: 3	"[""zh.radical.gf0011.035""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 35	弋: shoot with a bow; Hanyu Pinyin yì; 3 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/036/a-radical	Radicals	vocabulary	36	zh-Hans	en	小	"[""English: small\nHanyu Pinyin: xiǎo""]"	[]	"Alternative forms: ⺌
Strokes: 3"	"[""zh.radical.gf0011.036""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 36	小: small; Hanyu Pinyin xiǎo; attached forms ⺌; 3 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/037/a-radical	Radicals	vocabulary	37	zh-Hans	en	口	"[""English: mouth\nHanyu Pinyin: kǒu""]"	[]	Strokes: 3	"[""zh.radical.gf0011.037""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 37	口: mouth; Hanyu Pinyin kǒu; 3 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/038/a-radical	Radicals	vocabulary	38	zh-Hans	en	囗	"[""English: enclosure\nHanyu Pinyin: wéi""]"	[]	Strokes: 3	"[""zh.radical.gf0011.038""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 38	囗: enclosure; Hanyu Pinyin wéi; 3 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/039/a-radical	Radicals	vocabulary	39	zh-Hans	en	山	"[""English: mountain\nHanyu Pinyin: shān""]"	[]	Strokes: 3	"[""zh.radical.gf0011.039""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 39	山: mountain; Hanyu Pinyin shān; 3 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/040/a-radical	Radicals	vocabulary	40	zh-Hans	en	巾	"[""English: towel\nHanyu Pinyin: jīn""]"	[]	Strokes: 3	"[""zh.radical.gf0011.040""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 40	巾: towel; Hanyu Pinyin jīn; 3 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/041/a-radical	Radicals	vocabulary	41	zh-Hans	en	彳	"[""English: step\nHanyu Pinyin: chì""]"	[]	Strokes: 3	"[""zh.radical.gf0011.041""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 41	彳: step; Hanyu Pinyin chì; 3 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/042/a-radical	Radicals	vocabulary	42	zh-Hans	en	彡	"[""English: hair\nHanyu Pinyin: shān""]"	[]	Strokes: 3	"[""zh.radical.gf0011.042""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 42	彡: hair; Hanyu Pinyin shān; 3 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/043/a-radical	Radicals	vocabulary	43	zh-Hans	en	夕	"[""English: night\nHanyu Pinyin: xī""]"	[]	Strokes: 3	"[""zh.radical.gf0011.043""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 43	夕: night; Hanyu Pinyin xī; 3 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/044/a-radical	Radicals	vocabulary	44	zh-Hans	en	夂	"[""English: go\nHanyu Pinyin: zhǐ""]"	[]	Strokes: 3	"[""zh.radical.gf0011.044""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 44	夂: go; Hanyu Pinyin zhǐ; 3 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/045/a-radical	Radicals	vocabulary	45	zh-Hans	en	丬	"[""English: split wood\nHanyu Pinyin: qiáng""]"	[]	"Alternative forms: 爿
Strokes: 3"	"[""zh.radical.gf0011.045""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 45	丬: split wood; Hanyu Pinyin qiáng; attached forms 爿; 3 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/046/a-radical	Radicals	vocabulary	46	zh-Hans	en	广	"[""English: shelter\nHanyu Pinyin: yǎn""]"	[]	Strokes: 3	"[""zh.radical.gf0011.046""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 46	广: shelter; Hanyu Pinyin yǎn; 3 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/047/a-radical	Radicals	vocabulary	47	zh-Hans	en	门	"[""English: gate\nHanyu Pinyin: mén""]"	[]	"Alternative forms: 門
Strokes: 3"	"[""zh.radical.gf0011.047""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 47	门: gate; Hanyu Pinyin mén; attached forms 門; 3 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/048/a-radical	Radicals	vocabulary	48	zh-Hans	en	宀	"[""English: roof\nHanyu Pinyin: mián""]"	[]	Strokes: 3	"[""zh.radical.gf0011.048""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 48	宀: roof; Hanyu Pinyin mián; 3 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/049/a-radical	Radicals	vocabulary	49	zh-Hans	en	辶	"[""English: walk\nHanyu Pinyin: chuò""]"	[]	"Alternative forms: 辵
Strokes: 3"	"[""zh.radical.gf0011.049""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 49	辶: walk; Hanyu Pinyin chuò; attached forms 辵; 3 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/050/a-radical	Radicals	vocabulary	50	zh-Hans	en	彐	"[""English: snout\nHanyu Pinyin: jì""]"	[]	"Alternative forms: 彑
Strokes: 3"	"[""zh.radical.gf0011.050""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 50	彐: snout; Hanyu Pinyin jì; attached forms 彑; 3 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/051/a-radical	Radicals	vocabulary	51	zh-Hans	en	尸	"[""English: corpse\nHanyu Pinyin: shī""]"	[]	Strokes: 3	"[""zh.radical.gf0011.051""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 51	尸: corpse; Hanyu Pinyin shī; 3 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/052/a-radical	Radicals	vocabulary	52	zh-Hans	en	己	"[""English: oneself\nHanyu Pinyin: jǐ""]"	[]	"Alternative forms: 已、巳
Strokes: 3"	"[""zh.radical.gf0011.052""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 52	己: oneself; Hanyu Pinyin jǐ; attached forms 已、巳; 3 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/053/a-radical	Radicals	vocabulary	53	zh-Hans	en	弓	"[""English: bow\nHanyu Pinyin: gōng""]"	[]	Strokes: 3	"[""zh.radical.gf0011.053""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 53	弓: bow; Hanyu Pinyin gōng; 3 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/054/a-radical	Radicals	vocabulary	54	zh-Hans	en	子	"[""English: child\nHanyu Pinyin: zǐ""]"	[]	Strokes: 3	"[""zh.radical.gf0011.054""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 54	子: child; Hanyu Pinyin zǐ; 3 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/055/a-radical	Radicals	vocabulary	55	zh-Hans	en	屮	"[""English: sprout\nHanyu Pinyin: chè""]"	[]	Strokes: 3	"[""zh.radical.gf0011.055""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 55	屮: sprout; Hanyu Pinyin chè; 3 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/056/a-radical	Radicals	vocabulary	56	zh-Hans	en	女	"[""English: woman\nHanyu Pinyin: nǚ""]"	[]	Strokes: 3	"[""zh.radical.gf0011.056""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 56	女: woman; Hanyu Pinyin nǚ; 3 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/057/a-radical	Radicals	vocabulary	57	zh-Hans	en	飞	"[""English: fly\nHanyu Pinyin: fēi""]"	[]	"Alternative forms: 飛
Strokes: 3"	"[""zh.radical.gf0011.057""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 57	飞: fly; Hanyu Pinyin fēi; attached forms 飛; 3 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/058/a-radical	Radicals	vocabulary	58	zh-Hans	en	马	"[""English: horse\nHanyu Pinyin: mǎ""]"	[]	"Alternative forms: 馬
Strokes: 3"	"[""zh.radical.gf0011.058""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 58	马: horse; Hanyu Pinyin mǎ; attached forms 馬; 3 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/059/a-radical	Radicals	vocabulary	59	zh-Hans	en	幺	"[""English: short thread\nHanyu Pinyin: yāo""]"	[]	Strokes: 3	"[""zh.radical.gf0011.059""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 59	幺: short thread; Hanyu Pinyin yāo; 3 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/060/a-radical	Radicals	vocabulary	60	zh-Hans	en	巛	"[""English: river\nHanyu Pinyin: chuān""]"	[]	Strokes: 3	"[""zh.radical.gf0011.060""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 60	巛: river; Hanyu Pinyin chuān; 3 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/061/a-radical	Radicals	vocabulary	61	zh-Hans	en	王	"[""English: jade; king\nHanyu Pinyin: wáng""]"	[]	"Alternative forms: 玉
Strokes: 4"	"[""zh.radical.gf0011.061""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 61	王: jade; king; Hanyu Pinyin wáng; attached forms 玉; 4 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/062/a-radical	Radicals	vocabulary	62	zh-Hans	en	无	"[""English: not\nHanyu Pinyin: wú""]"	[]	"Alternative forms: 旡
Strokes: 4"	"[""zh.radical.gf0011.062""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 62	无: not; Hanyu Pinyin wú; attached forms 旡; 4 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/063/a-radical	Radicals	vocabulary	63	zh-Hans	en	韦	"[""English: soft leather\nHanyu Pinyin: wéi""]"	[]	"Alternative forms: 韋
Strokes: 4"	"[""zh.radical.gf0011.063""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 63	韦: soft leather; Hanyu Pinyin wéi; attached forms 韋; 4 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/064/a-radical	Radicals	vocabulary	64	zh-Hans	en	木	"[""English: tree\nHanyu Pinyin: mù""]"	[]	"Alternative forms: 朩
Strokes: 4"	"[""zh.radical.gf0011.064""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 64	木: tree; Hanyu Pinyin mù; attached forms 朩; 4 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
zh-simplified-radicals/065/a-radical	Radicals	vocabulary	65	zh-Hans	en	支	"[""English: branch\nHanyu Pinyin: zhī""]"	[]	Strokes: 4	"[""zh.radical.gf0011.065""]"	[]	[]	sources/radicals.tsv	GF 0011-2009 principal radical 65	支: branch; Hanyu Pinyin zhī; 4 strokes.	[]	"[""chinese"",""simplified"",""radicals"",""gf-0011-2009"",""abc""]"
