card_id	deck	kind	source_chapter	prompt_language	answer_language	prompt	accepted_answers	distractors	explanation	lexical_ids	grammar_ids	geographic_ids	provenance_path	provenance_locator	provenance_evidence	examples	tags
nl-core-review-021-025/nl-adjective-blij-happy/source-to-target	Chapter 21-25	vocabulary	22	en	nl	happy	["blij"]	[]	happy reviews the canonical happy sense first introduced in Chapter 22.	["nl.adjective.blij","nl.adjective.blij.happy"]	[]	[]	units/dutch-core/chapter-022-an-afternoon-together/chapter.md	Narrative > paragraph 1 > sentence 2	Oma Anja is oud, maar zij is blij.	["Oma Anja is oud, maar zij is blij."]	["dutch","review-deck","chapter-021-025","vocabulary","source-to-target"]
nl-core-review-021-025/nl-adjective-jong-age/target-to-source	Chapter 21-25	vocabulary	22	nl	en	jong	["young"]	[]	jong reviews the canonical young sense first introduced in Chapter 22.	["nl.adjective.jong","nl.adjective.jong.age"]	[]	[]	units/dutch-core/chapter-022-an-afternoon-together/chapter.md	Narrative > paragraph 1 > sentence 3	Daan is jong en Daan leest een boek.	["Daan is jong en Daan leest een boek."]	["dutch","review-deck","chapter-021-025","vocabulary","target-to-source"]
nl-core-review-021-025/nl-adjective-jong-age/source-to-target	Chapter 21-25	vocabulary	22	en	nl	young	["jong"]	[]	young reviews the canonical young sense first introduced in Chapter 22.	["nl.adjective.jong","nl.adjective.jong.age"]	[]	[]	units/dutch-core/chapter-022-an-afternoon-together/chapter.md	Narrative > paragraph 1 > sentence 3	Daan is jong en Daan leest een boek.	["Daan is jong en Daan leest een boek."]	["dutch","review-deck","chapter-021-025","vocabulary","source-to-target"]
nl-core-review-021-025/nl-noun-tuin-garden/target-to-source	Chapter 21-25	vocabulary	22	nl	en	de tuin	["garden"]	[]	de tuin reviews the canonical garden sense first introduced in Chapter 22.	["nl.noun.tuin","nl.noun.tuin.garden"]	[]	[]	units/dutch-core/chapter-022-an-afternoon-together/chapter.md	Narrative > paragraph 2 > sentence 1	Eva is moe en zit in de tuin.	["Eva is moe en zit in de tuin."]	["dutch","review-deck","chapter-021-025","vocabulary","target-to-source"]
nl-core-review-021-025/nl-noun-tuin-garden/source-to-target	Chapter 21-25	vocabulary	22	en	nl	garden	["de tuin"]	[]	garden reviews the canonical garden sense first introduced in Chapter 22.	["nl.noun.tuin","nl.noun.tuin.garden"]	[]	[]	units/dutch-core/chapter-022-an-afternoon-together/chapter.md	Narrative > paragraph 2 > sentence 1	Eva is moe en zit in de tuin.	["Eva is moe en zit in de tuin."]	["dutch","review-deck","chapter-021-025","vocabulary","source-to-target"]
nl-core-review-021-025/nl-verb-zitten-sit/target-to-source	Chapter 21-25	vocabulary	22	nl	en	zitten	["sits","is sitting"]	[]	zitten reviews the canonical lexical sense first introduced in Chapter 22.	["nl.verb.zitten","nl.verb.zitten.sit"]	[]	[]	units/dutch-core/chapter-022-an-afternoon-together/chapter.md	Narrative > paragraph 2 > sentence 1	Eva is moe en zit in de tuin.	["Eva is moe en zit in de tuin.","Daan zit naast Eva."]	["dutch","review-deck","chapter-021-025","vocabulary","target-to-source"]
nl-core-review-021-025/nl-verb-zitten-sit/source-to-target	Chapter 21-25	vocabulary	22	en	nl	sits; is sitting	["zitten"]	[]	zitten reviews the canonical lexical sense first introduced in Chapter 22.	["nl.verb.zitten","nl.verb.zitten.sit"]	[]	[]	units/dutch-core/chapter-022-an-afternoon-together/chapter.md	Narrative > paragraph 2 > sentence 1	Eva is moe en zit in de tuin.	["Eva is moe en zit in de tuin.","Daan zit naast Eva."]	["dutch","review-deck","chapter-021-025","vocabulary","source-to-target"]
nl-core-review-021-025/nl-preposition-naast-spatial/target-to-source	Chapter 21-25	vocabulary	22	nl	en	naast	["next to"]	[]	naast reviews the canonical next to sense first introduced in Chapter 22.	["nl.preposition.naast","nl.preposition.naast.spatial"]	[]	[]	units/dutch-core/chapter-022-an-afternoon-together/chapter.md	Narrative > paragraph 2 > sentence 2	Daan zit naast Eva.	["Daan zit naast Eva."]	["dutch","review-deck","chapter-021-025","vocabulary","target-to-source"]
nl-core-review-021-025/nl-preposition-naast-spatial/source-to-target	Chapter 21-25	vocabulary	22	en	nl	next to	["naast"]	[]	next to reviews the canonical next to sense first introduced in Chapter 22.	["nl.preposition.naast","nl.preposition.naast.spatial"]	[]	[]	units/dutch-core/chapter-022-an-afternoon-together/chapter.md	Narrative > paragraph 2 > sentence 2	Daan zit naast Eva.	["Daan zit naast Eva."]	["dutch","review-deck","chapter-021-025","vocabulary","source-to-target"]
nl-core-review-021-025/nl-pronoun-iedereen-everyone/target-to-source	Chapter 21-25	vocabulary	22	nl	en	iedereen	["everyone"]	[]	iedereen reviews the canonical everyone sense first introduced in Chapter 22.	["nl.pronoun.iedereen","nl.pronoun.iedereen.everyone"]	[]	[]	units/dutch-core/chapter-022-an-afternoon-together/chapter.md	Narrative > paragraph 3 > sentence 2	Iedereen is samen.	["Iedereen is samen."]	["dutch","review-deck","chapter-021-025","vocabulary","target-to-source"]
nl-core-review-021-025/nl-pronoun-iedereen-everyone/source-to-target	Chapter 21-25	vocabulary	22	en	nl	everyone	["iedereen"]	[]	everyone reviews the canonical everyone sense first introduced in Chapter 22.	["nl.pronoun.iedereen","nl.pronoun.iedereen.everyone"]	[]	[]	units/dutch-core/chapter-022-an-afternoon-together/chapter.md	Narrative > paragraph 3 > sentence 2	Iedereen is samen.	["Iedereen is samen."]	["dutch","review-deck","chapter-021-025","vocabulary","source-to-target"]
nl-core-review-021-025/nl-noun-film-movie/target-to-source	Chapter 21-25	vocabulary	23	nl	en	de film	["film","movie"]	[]	de film reviews the canonical film; movie sense first introduced in Chapter 23.	["nl.noun.film","nl.noun.film.movie"]	[]	[]	units/dutch-core/chapter-023-planning-the-evening/chapter.md	Dialogue > line 1	Hoe laat begint de film?	["Hoe laat begint de film?","De film begint om half negen.","En hoe laat eindigt de film?"]	["dutch","review-deck","chapter-021-025","vocabulary","target-to-source"]
nl-core-review-021-025/nl-noun-film-movie/source-to-target	Chapter 21-25	vocabulary	23	en	nl	film; movie	["de film"]	[]	film; movie reviews the canonical film; movie sense first introduced in Chapter 23.	["nl.noun.film","nl.noun.film.movie"]	[]	[]	units/dutch-core/chapter-023-planning-the-evening/chapter.md	Dialogue > line 1	Hoe laat begint de film?	["Hoe laat begint de film?","De film begint om half negen.","En hoe laat eindigt de film?"]	["dutch","review-deck","chapter-021-025","vocabulary","source-to-target"]
nl-core-review-021-025/nl-numeral-half-clock-time/target-to-source	Chapter 21-25	vocabulary	23	nl	en	half	["half","half past"]	[]	half reviews the canonical half; half past sense first introduced in Chapter 23.	["nl.numeral.half","nl.numeral.half.clock-time"]	[]	[]	units/dutch-core/chapter-023-planning-the-evening/chapter.md	Dialogue > line 2	De film begint om half negen.	["De film begint om half negen."]	["dutch","review-deck","chapter-021-025","vocabulary","target-to-source"]
nl-core-review-021-025/nl-numeral-half-clock-time/source-to-target	Chapter 21-25	vocabulary	23	en	nl	half; half past	["half"]	[]	half; half past reviews the canonical half; half past sense first introduced in Chapter 23.	["nl.numeral.half","nl.numeral.half.clock-time"]	[]	[]	units/dutch-core/chapter-023-planning-the-evening/chapter.md	Dialogue > line 2	De film begint om half negen.	["De film begint om half negen."]	["dutch","review-deck","chapter-021-025","vocabulary","source-to-target"]
nl-core-review-021-025/nl-verb-eindigen-end/target-to-source	Chapter 21-25	vocabulary	23	nl	en	eindigen	["ends"]	[]	eindigen reviews the canonical lexical sense first introduced in Chapter 23.	["nl.verb.eindigen","nl.verb.eindigen.end"]	[]	[]	units/dutch-core/chapter-023-planning-the-evening/chapter.md	Dialogue > line 3	En hoe laat eindigt de film?	["En hoe laat eindigt de film?","De film eindigt om elf uur."]	["dutch","review-deck","chapter-021-025","vocabulary","target-to-source"]
nl-core-review-021-025/nl-verb-eindigen-end/source-to-target	Chapter 21-25	vocabulary	23	en	nl	ends	["eindigen"]	[]	eindigen reviews the canonical lexical sense first introduced in Chapter 23.	["nl.verb.eindigen","nl.verb.eindigen.end"]	[]	[]	units/dutch-core/chapter-023-planning-the-evening/chapter.md	Dialogue > line 3	En hoe laat eindigt de film?	["En hoe laat eindigt de film?","De film eindigt om elf uur."]	["dutch","review-deck","chapter-021-025","vocabulary","source-to-target"]
nl-core-review-021-025/nl-numeral-elf-cardinal/target-to-source	Chapter 21-25	vocabulary	23	nl	en	elf	["eleven"]	[]	elf reviews the canonical eleven sense first introduced in Chapter 23.	["nl.numeral.elf","nl.numeral.elf.cardinal"]	[]	[]	units/dutch-core/chapter-023-planning-the-evening/chapter.md	Dialogue > line 4	De film eindigt om elf uur.	["De film eindigt om elf uur."]	["dutch","review-deck","chapter-021-025","vocabulary","target-to-source"]
nl-core-review-021-025/nl-numeral-elf-cardinal/source-to-target	Chapter 21-25	vocabulary	23	en	nl	eleven	["elf"]	[]	eleven reviews the canonical eleven sense first introduced in Chapter 23.	["nl.numeral.elf","nl.numeral.elf.cardinal"]	[]	[]	units/dutch-core/chapter-023-planning-the-evening/chapter.md	Dialogue > line 4	De film eindigt om elf uur.	["De film eindigt om elf uur."]	["dutch","review-deck","chapter-021-025","vocabulary","source-to-target"]
nl-core-review-021-025/nl-noun-kaartje-ticket/target-to-source	Chapter 21-25	vocabulary	23	nl	en	het kaartje	["ticket"]	[]	het kaartje reviews the canonical ticket sense first introduced in Chapter 23.	["nl.noun.kaartje","nl.noun.kaartje.ticket"]	[]	[]	units/dutch-core/chapter-023-planning-the-evening/chapter.md	Dialogue > line 5	Ik heb het kaartje.	["Ik heb het kaartje."]	["dutch","review-deck","chapter-021-025","vocabulary","target-to-source"]
nl-core-review-021-025/nl-noun-kaartje-ticket/source-to-target	Chapter 21-25	vocabulary	23	en	nl	ticket	["het kaartje"]	[]	ticket reviews the canonical ticket sense first introduced in Chapter 23.	["nl.noun.kaartje","nl.noun.kaartje.ticket"]	[]	[]	units/dutch-core/chapter-023-planning-the-evening/chapter.md	Dialogue > line 5	Ik heb het kaartje.	["Ik heb het kaartje."]	["dutch","review-deck","chapter-021-025","vocabulary","source-to-target"]
nl-core-review-021-025/nl-adverb-dan-then/target-to-source	Chapter 21-25	vocabulary	23	nl	en	dan	["then"]	[]	dan reviews the canonical then sense first introduced in Chapter 23.	["nl.adverb.dan","nl.adverb.dan.then"]	[]	[]	units/dutch-core/chapter-023-planning-the-evening/chapter.md	Dialogue > line 7	Dan gaan we samen.	["Dan gaan we samen."]	["dutch","review-deck","chapter-021-025","vocabulary","target-to-source"]
nl-core-review-021-025/nl-adverb-dan-then/source-to-target	Chapter 21-25	vocabulary	23	en	nl	then	["dan"]	[]	then reviews the canonical then sense first introduced in Chapter 23.	["nl.adverb.dan","nl.adverb.dan.then"]	[]	[]	units/dutch-core/chapter-023-planning-the-evening/chapter.md	Dialogue > line 7	Dan gaan we samen.	["Dan gaan we samen."]	["dutch","review-deck","chapter-021-025","vocabulary","source-to-target"]
nl-core-review-021-025/nl-numeral-acht-cardinal/target-to-source	Chapter 21-25	vocabulary	23	nl	en	acht	["eight"]	[]	acht reviews the canonical eight sense first introduced in Chapter 23.	["nl.numeral.acht","nl.numeral.acht.cardinal"]	[]	[]	units/dutch-core/chapter-023-planning-the-evening/chapter.md	Dialogue > line 8	We vertrekken om acht uur.	["We vertrekken om acht uur."]	["dutch","review-deck","chapter-021-025","vocabulary","target-to-source"]
nl-core-review-021-025/nl-numeral-acht-cardinal/source-to-target	Chapter 21-25	vocabulary	23	en	nl	eight	["acht"]	[]	eight reviews the canonical eight sense first introduced in Chapter 23.	["nl.numeral.acht","nl.numeral.acht.cardinal"]	[]	[]	units/dutch-core/chapter-023-planning-the-evening/chapter.md	Dialogue > line 8	We vertrekken om acht uur.	["We vertrekken om acht uur."]	["dutch","review-deck","chapter-021-025","vocabulary","source-to-target"]
nl-core-review-021-025/nl-adverb-vanavond-tonight/target-to-source	Chapter 21-25	vocabulary	24	nl	en	vanavond	["tonight"]	[]	vanavond reviews the canonical tonight sense first introduced in Chapter 24.	["nl.adverb.vanavond","nl.adverb.vanavond.tonight"]	[]	[]	units/dutch-core/chapter-024-dinner-at-home/chapter.md	Narrative > paragraph 1 > sentence 1	Vanavond kookt Eva thuis.	["Vanavond kookt Eva thuis."]	["dutch","review-deck","chapter-021-025","vocabulary","target-to-source"]
nl-core-review-021-025/nl-adverb-vanavond-tonight/source-to-target	Chapter 21-25	vocabulary	24	en	nl	tonight	["vanavond"]	[]	tonight reviews the canonical tonight sense first introduced in Chapter 24.	["nl.adverb.vanavond","nl.adverb.vanavond.tonight"]	[]	[]	units/dutch-core/chapter-024-dinner-at-home/chapter.md	Narrative > paragraph 1 > sentence 1	Vanavond kookt Eva thuis.	["Vanavond kookt Eva thuis."]	["dutch","review-deck","chapter-021-025","vocabulary","source-to-target"]
nl-core-review-021-025/nl-verb-maken-create/target-to-source	Chapter 21-25	vocabulary	24	nl	en	maken	["makes"]	[]	maken reviews the canonical lexical sense first introduced in Chapter 24.	["nl.verb.maken","nl.verb.maken.create"]	[]	[]	units/dutch-core/chapter-024-dinner-at-home/chapter.md	Narrative > paragraph 1 > sentence 2	Eva maakt graag soep.	["Eva maakt graag soep.","Noor maakt koffie voor Eva."]	["dutch","review-deck","chapter-021-025","vocabulary","target-to-source"]
nl-core-review-021-025/nl-verb-maken-create/source-to-target	Chapter 21-25	vocabulary	24	en	nl	makes	["maken"]	[]	maken reviews the canonical lexical sense first introduced in Chapter 24.	["nl.verb.maken","nl.verb.maken.create"]	[]	[]	units/dutch-core/chapter-024-dinner-at-home/chapter.md	Narrative > paragraph 1 > sentence 2	Eva maakt graag soep.	["Eva maakt graag soep.","Noor maakt koffie voor Eva."]	["dutch","review-deck","chapter-021-025","vocabulary","source-to-target"]
nl-core-review-021-025/nl-verb-bakken-bake/target-to-source	Chapter 21-25	vocabulary	24	nl	en	bakken	["bakes"]	[]	bakken reviews the canonical lexical sense first introduced in Chapter 24.	["nl.verb.bakken","nl.verb.bakken.bake"]	[]	[]	units/dutch-core/chapter-024-dinner-at-home/chapter.md	Narrative > paragraph 2 > sentence 1	Sophie bakt graag een taart.	["Sophie bakt graag een taart."]	["dutch","review-deck","chapter-021-025","vocabulary","target-to-source"]
nl-core-review-021-025/nl-verb-bakken-bake/source-to-target	Chapter 21-25	vocabulary	24	en	nl	bakes	["bakken"]	[]	bakken reviews the canonical lexical sense first introduced in Chapter 24.	["nl.verb.bakken","nl.verb.bakken.bake"]	[]	[]	units/dutch-core/chapter-024-dinner-at-home/chapter.md	Narrative > paragraph 2 > sentence 1	Sophie bakt graag een taart.	["Sophie bakt graag een taart."]	["dutch","review-deck","chapter-021-025","vocabulary","source-to-target"]
nl-core-review-021-025/nl-noun-taart-cake/target-to-source	Chapter 21-25	vocabulary	24	nl	en	de taart	["cake","pie"]	[]	de taart reviews the canonical cake; pie sense first introduced in Chapter 24.	["nl.noun.taart","nl.noun.taart.cake"]	[]	[]	units/dutch-core/chapter-024-dinner-at-home/chapter.md	Narrative > paragraph 2 > sentence 1	Sophie bakt graag een taart.	["Sophie bakt graag een taart."]	["dutch","review-deck","chapter-021-025","vocabulary","target-to-source"]
nl-core-review-021-025/nl-noun-taart-cake/source-to-target	Chapter 21-25	vocabulary	24	en	nl	cake; pie	["de taart"]	[]	cake; pie reviews the canonical cake; pie sense first introduced in Chapter 24.	["nl.noun.taart","nl.noun.taart.cake"]	[]	[]	units/dutch-core/chapter-024-dinner-at-home/chapter.md	Narrative > paragraph 2 > sentence 1	Sophie bakt graag een taart.	["Sophie bakt graag een taart."]	["dutch","review-deck","chapter-021-025","vocabulary","source-to-target"]
