card_id	deck	kind	source_chapter	prompt_language	answer_language	prompt	accepted_answers	distractors	explanation	lexical_ids	grammar_ids	geographic_ids	provenance_path	provenance_locator	provenance_evidence	examples	tags
zh-tghz2013-level-1/0014-map-01/hans-to-hant	通用规范汉字表 第1级	vocabulary	14	zh-Hans	zh-Hant	几（几个）	"[""幾（幾個）""]"	"[]"		"[""zh-tghz2013.0014"",""zh-tghz2013.0014.map-01""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 0014；对应码 14_1	这里有几个苹果。 ⇄ 這裡有幾個蘋果。 (context lexical-context; source manual; official mapping; lexical-context)	"[""这里有几个苹果。"",""這裡有幾個蘋果。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-1"",""bidirectional"",""one-context-sentence"",""hans-to-hant""]"
zh-tghz2013-level-1/0014-map-01/hant-to-hans	通用规范汉字表 第1级	vocabulary	14	zh-Hant	zh-Hans	幾（幾個）	"[""几（几个）""]"	"[]"		"[""zh-tghz2013.0014"",""zh-tghz2013.0014.map-01""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 0014；对应码 14_1	这里有几个苹果。 ⇄ 這裡有幾個蘋果。 (context lexical-context; source manual; official mapping; lexical-context)	"[""这里有几个苹果。"",""這裡有幾個蘋果。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-1"",""bidirectional"",""one-context-sentence"",""hant-to-hans""]"
zh-tghz2013-level-1/0017-map-00/hans-to-hant	通用规范汉字表 第1级	vocabulary	17	zh-Hans	zh-Hant	了（吃了）	"[""了（吃了）""]"	"[]"		"[""zh-tghz2013.0017"",""zh-tghz2013.0017.map-00""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 0017；对应码 17_0	他已经吃了。 ⇄ 他已經吃了。 (context lexical-context; source manual; inherited mapping; lexical-context)	"[""他已经吃了。"",""他已經吃了。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-1"",""bidirectional"",""one-context-sentence"",""hans-to-hant""]"
zh-tghz2013-level-1/0017-map-00/hant-to-hans	通用规范汉字表 第1级	vocabulary	17	zh-Hant	zh-Hans	了（吃了）	"[""了（吃了）""]"	"[]"		"[""zh-tghz2013.0017"",""zh-tghz2013.0017.map-00""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 0017；对应码 17_0	他已经吃了。 ⇄ 他已經吃了。 (context lexical-context; source manual; inherited mapping; lexical-context)	"[""他已经吃了。"",""他已經吃了。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-1"",""bidirectional"",""one-context-sentence"",""hant-to-hans""]"
zh-tghz2013-level-1/0017-map-01/hans-to-hant	通用规范汉字表 第1级	vocabulary	17	zh-Hans	zh-Hant	了（了解）	"[""瞭（瞭解）""]"	"[]"		"[""zh-tghz2013.0017"",""zh-tghz2013.0017.map-01""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 0017；对应码 17_1	我已经了解事情的经过。 ⇄ 我已經瞭解事情的經過。 (context authored-natural-example; source manual; official mapping; lexical-context)	"[""我已经了解事情的经过。"",""我已經瞭解事情的經過。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-1"",""bidirectional"",""one-context-sentence"",""hans-to-hant""]"
zh-tghz2013-level-1/0017-map-01/hant-to-hans	通用规范汉字表 第1级	vocabulary	17	zh-Hant	zh-Hans	瞭（瞭解）	"[""了（了解）""]"	"[]"		"[""zh-tghz2013.0017"",""zh-tghz2013.0017.map-01""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 0017；对应码 17_1	我已经了解事情的经过。 ⇄ 我已經瞭解事情的經過。 (context authored-natural-example; source manual; official mapping; lexical-context)	"[""我已经了解事情的经过。"",""我已經瞭解事情的經過。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-1"",""bidirectional"",""one-context-sentence"",""hant-to-hans""]"
zh-tghz2013-level-1/0023-map-00/hans-to-hant	通用规范汉字表 第1级	vocabulary	23	zh-Hans	zh-Hant	干（干涉）	"[""干（干涉）""]"	"[]"		"[""zh-tghz2013.0023"",""zh-tghz2013.0023.map-00""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 0023；对应码 23_0	请不要干涉。 ⇄ 請不要干涉。 (context lexical-context; source manual; inherited mapping; lexical-context)	"[""请不要干涉。"",""請不要干涉。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-1"",""bidirectional"",""one-context-sentence"",""hans-to-hant""]"
zh-tghz2013-level-1/0023-map-00/hant-to-hans	通用规范汉字表 第1级	vocabulary	23	zh-Hant	zh-Hans	干（干涉）	"[""干（干涉）""]"	"[]"		"[""zh-tghz2013.0023"",""zh-tghz2013.0023.map-00""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 0023；对应码 23_0	请不要干涉。 ⇄ 請不要干涉。 (context lexical-context; source manual; inherited mapping; lexical-context)	"[""请不要干涉。"",""請不要干涉。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-1"",""bidirectional"",""one-context-sentence"",""hant-to-hans""]"
zh-tghz2013-level-1/0023-map-01/hans-to-hant	通用规范汉字表 第1级	vocabulary	23	zh-Hans	zh-Hant	干（干燥）	"[""乾（乾燥）""]"	"[]"		"[""zh-tghz2013.0023"",""zh-tghz2013.0023.map-01""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 0023；对应码 23_1	今天天气很干燥。 ⇄ 今天天氣很乾燥。 (context lexical-context; source manual; official mapping; lexical-context)	"[""今天天气很干燥。"",""今天天氣很乾燥。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-1"",""bidirectional"",""one-context-sentence"",""hans-to-hant""]"
zh-tghz2013-level-1/0023-map-01/hant-to-hans	通用规范汉字表 第1级	vocabulary	23	zh-Hant	zh-Hans	乾（乾燥）	"[""干（干燥）""]"	"[]"		"[""zh-tghz2013.0023"",""zh-tghz2013.0023.map-01""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 0023；对应码 23_1	今天天气很干燥。 ⇄ 今天天氣很乾燥。 (context lexical-context; source manual; official mapping; lexical-context)	"[""今天天气很干燥。"",""今天天氣很乾燥。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-1"",""bidirectional"",""one-context-sentence"",""hant-to-hans""]"
zh-tghz2013-level-1/0023-map-02/hans-to-hant	通用规范汉字表 第1级	vocabulary	23	zh-Hans	zh-Hant	干（干活）	"[""幹（幹活）""]"	"[]"		"[""zh-tghz2013.0023"",""zh-tghz2013.0023.map-02""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 0023；对应码 23_2	他正在干活。 ⇄ 他正在幹活。 (context lexical-context; source manual; official mapping; lexical-context)	"[""他正在干活。"",""他正在幹活。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-1"",""bidirectional"",""one-context-sentence"",""hans-to-hant""]"
zh-tghz2013-level-1/0023-map-02/hant-to-hans	通用规范汉字表 第1级	vocabulary	23	zh-Hant	zh-Hans	幹（幹活）	"[""干（干活）""]"	"[]"		"[""zh-tghz2013.0023"",""zh-tghz2013.0023.map-02""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 0023；对应码 23_2	他正在干活。 ⇄ 他正在幹活。 (context lexical-context; source manual; official mapping; lexical-context)	"[""他正在干活。"",""他正在幹活。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-1"",""bidirectional"",""one-context-sentence"",""hant-to-hans""]"
zh-tghz2013-level-1/0025-map-01/hans-to-hant	通用规范汉字表 第1级	vocabulary	25	zh-Hans	zh-Hant	亏（吃亏）	"[""虧（吃虧）""]"	"[]"		"[""zh-tghz2013.0025"",""zh-tghz2013.0025.map-01""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 0025；对应码 25_1	我天天在这里做买卖，不会让你吃亏的！ ⇄ 我天天在這裡做買賣，不會讓你吃虧的！ (context corpus-example; source tatoeba:420746; official mapping; lexical-context)	"[""我天天在这里做买卖，不会让你吃亏的！"",""我天天在這裡做買賣，不會讓你吃虧的！""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-1"",""bidirectional"",""one-context-sentence"",""hans-to-hant""]"
zh-tghz2013-level-1/0025-map-01/hant-to-hans	通用规范汉字表 第1级	vocabulary	25	zh-Hant	zh-Hans	虧（吃虧）	"[""亏（吃亏）""]"	"[]"		"[""zh-tghz2013.0025"",""zh-tghz2013.0025.map-01""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 0025；对应码 25_1	我天天在这里做买卖，不会让你吃亏的！ ⇄ 我天天在這裡做買賣，不會讓你吃虧的！ (context corpus-example; source tatoeba:420746; official mapping; lexical-context)	"[""我天天在这里做买卖，不会让你吃亏的！"",""我天天在這裡做買賣，不會讓你吃虧的！""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-1"",""bidirectional"",""one-context-sentence"",""hant-to-hans""]"
zh-tghz2013-level-1/0029-map-00/hans-to-hant	通用规范汉字表 第1级	vocabulary	29	zh-Hans	zh-Hant	才（人才）	"[""才（人才）""]"	"[]"		"[""zh-tghz2013.0029"",""zh-tghz2013.0029.map-00""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 0029；对应码 29_0	公司需要人才。 ⇄ 公司需要人才。 (context lexical-context; source manual; inherited mapping; lexical-context)	"[""公司需要人才。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-1"",""bidirectional"",""one-context-sentence"",""hans-to-hant""]"
zh-tghz2013-level-1/0029-map-00/hant-to-hans	通用规范汉字表 第1级	vocabulary	29	zh-Hant	zh-Hans	才（人才）	"[""才（人才）""]"	"[]"		"[""zh-tghz2013.0029"",""zh-tghz2013.0029.map-00""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 0029；对应码 29_0	公司需要人才。 ⇄ 公司需要人才。 (context lexical-context; source manual; inherited mapping; lexical-context)	"[""公司需要人才。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-1"",""bidirectional"",""one-context-sentence"",""hant-to-hans""]"
zh-tghz2013-level-1/0029-map-01/hans-to-hant	通用规范汉字表 第1级	vocabulary	29	zh-Hans	zh-Hant	才（刚才）	"[""纔（剛纔）""]"	"[]"		"[""zh-tghz2013.0029"",""zh-tghz2013.0029.map-01""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 0029；对应码 29_1	他刚才来了。 ⇄ 他剛纔來了。 (context lexical-context; source manual; official mapping; lexical-context)	"[""他刚才来了。"",""他剛纔來了。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-1"",""bidirectional"",""one-context-sentence"",""hans-to-hant""]"
zh-tghz2013-level-1/0029-map-01/hant-to-hans	通用规范汉字表 第1级	vocabulary	29	zh-Hant	zh-Hans	纔（剛纔）	"[""才（刚才）""]"	"[]"		"[""zh-tghz2013.0029"",""zh-tghz2013.0029.map-01""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 0029；对应码 29_1	他刚才来了。 ⇄ 他剛纔來了。 (context lexical-context; source manual; official mapping; lexical-context)	"[""他刚才来了。"",""他剛纔來了。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-1"",""bidirectional"",""one-context-sentence"",""hant-to-hans""]"
zh-tghz2013-level-1/0034-map-01/hans-to-hant	通用规范汉字表 第1级	vocabulary	34	zh-Hans	zh-Hant	与（与你一起）	"[""與（與你一起）""]"	"[]"		"[""zh-tghz2013.0034"",""zh-tghz2013.0034.map-01""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 0034；对应码 34_1	我想与你一起去看海。 ⇄ 我想與你一起去看海。 (context authored-example; source project-authored; official mapping; lexical-context)	"[""我想与你一起去看海。"",""我想與你一起去看海。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-1"",""bidirectional"",""one-context-sentence"",""hans-to-hant""]"
zh-tghz2013-level-1/0034-map-01/hant-to-hans	通用规范汉字表 第1级	vocabulary	34	zh-Hant	zh-Hans	與（與你一起）	"[""与（与你一起）""]"	"[]"		"[""zh-tghz2013.0034"",""zh-tghz2013.0034.map-01""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 0034；对应码 34_1	我想与你一起去看海。 ⇄ 我想與你一起去看海。 (context authored-example; source project-authored; official mapping; lexical-context)	"[""我想与你一起去看海。"",""我想與你一起去看海。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-1"",""bidirectional"",""one-context-sentence"",""hant-to-hans""]"
zh-tghz2013-level-1/0035-map-00/hans-to-hant	通用规范汉字表 第1级	vocabulary	35	zh-Hans	zh-Hant	万（万俟）	"[""万（万俟）""]"	"[]"		"[""zh-tghz2013.0035"",""zh-tghz2013.0035.map-00""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 0035；对应码 35_0	万俟是一个复姓。 ⇄ 万俟是一個複姓。 (context lexical-context; source manual; inherited mapping; lexical-context)	"[""万俟是一个复姓。"",""万俟是一個複姓。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-1"",""bidirectional"",""one-context-sentence"",""hans-to-hant""]"
zh-tghz2013-level-1/0035-map-00/hant-to-hans	通用规范汉字表 第1级	vocabulary	35	zh-Hant	zh-Hans	万（万俟）	"[""万（万俟）""]"	"[]"		"[""zh-tghz2013.0035"",""zh-tghz2013.0035.map-00""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 0035；对应码 35_0	万俟是一个复姓。 ⇄ 万俟是一個複姓。 (context lexical-context; source manual; inherited mapping; lexical-context)	"[""万俟是一个复姓。"",""万俟是一個複姓。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-1"",""bidirectional"",""one-context-sentence"",""hant-to-hans""]"
zh-tghz2013-level-1/0035-map-01/hans-to-hant	通用规范汉字表 第1级	vocabulary	35	zh-Hans	zh-Hant	万（一万）	"[""萬（一萬）""]"	"[]"		"[""zh-tghz2013.0035"",""zh-tghz2013.0035.map-01""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 0035；对应码 35_1	这里有一万人。 ⇄ 這裡有一萬人。 (context lexical-context; source manual; official mapping; lexical-context)	"[""这里有一万人。"",""這裡有一萬人。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-1"",""bidirectional"",""one-context-sentence"",""hans-to-hant""]"
zh-tghz2013-level-1/0035-map-01/hant-to-hans	通用规范汉字表 第1级	vocabulary	35	zh-Hant	zh-Hans	萬（一萬）	"[""万（一万）""]"	"[]"		"[""zh-tghz2013.0035"",""zh-tghz2013.0035.map-01""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 0035；对应码 35_1	这里有一万人。 ⇄ 這裡有一萬人。 (context lexical-context; source manual; official mapping; lexical-context)	"[""这里有一万人。"",""這裡有一萬人。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-1"",""bidirectional"",""one-context-sentence"",""hant-to-hans""]"
zh-tghz2013-level-1/0041-map-00/hans-to-hant	通用规范汉字表 第1级	vocabulary	41	zh-Hans	zh-Hant	千（一千）	"[""千（一千）""]"	"[]"		"[""zh-tghz2013.0041"",""zh-tghz2013.0041.map-00""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 0041；对应码 41_0	一千米并不远。 ⇄ 一千米並不遠。 (context lexical-context; source manual; inherited mapping; lexical-context)	"[""一千米并不远。"",""一千米並不遠。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-1"",""bidirectional"",""one-context-sentence"",""hans-to-hant""]"
zh-tghz2013-level-1/0041-map-00/hant-to-hans	通用规范汉字表 第1级	vocabulary	41	zh-Hant	zh-Hans	千（一千）	"[""千（一千）""]"	"[]"		"[""zh-tghz2013.0041"",""zh-tghz2013.0041.map-00""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 0041；对应码 41_0	一千米并不远。 ⇄ 一千米並不遠。 (context lexical-context; source manual; inherited mapping; lexical-context)	"[""一千米并不远。"",""一千米並不遠。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-1"",""bidirectional"",""one-context-sentence"",""hant-to-hans""]"
zh-tghz2013-level-1/0041-map-01/hans-to-hant	通用规范汉字表 第1级	vocabulary	41	zh-Hans	zh-Hant	千（秋千）	"[""韆（鞦韆）""]"	"[]"		"[""zh-tghz2013.0041"",""zh-tghz2013.0041.map-01""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 0041；对应码 41_1	孩子在荡秋千。 ⇄ 孩子在盪鞦韆。 (context lexical-context; source manual; official mapping; lexical-context)	"[""孩子在荡秋千。"",""孩子在盪鞦韆。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-1"",""bidirectional"",""one-context-sentence"",""hans-to-hant""]"
zh-tghz2013-level-1/0041-map-01/hant-to-hans	通用规范汉字表 第1级	vocabulary	41	zh-Hant	zh-Hans	韆（鞦韆）	"[""千（秋千）""]"	"[]"		"[""zh-tghz2013.0041"",""zh-tghz2013.0041.map-01""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 0041；对应码 41_1	孩子在荡秋千。 ⇄ 孩子在盪鞦韆。 (context lexical-context; source manual; official mapping; lexical-context)	"[""孩子在荡秋千。"",""孩子在盪鞦韆。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-1"",""bidirectional"",""one-context-sentence"",""hant-to-hans""]"
zh-tghz2013-level-1/0044-map-01/hans-to-hant	通用规范汉字表 第1级	vocabulary	44	zh-Hans	zh-Hant	亿（一亿元）	"[""億（一億元）""]"	"[]"		"[""zh-tghz2013.0044"",""zh-tghz2013.0044.map-01""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 0044；对应码 44_1	这项工程耗资一亿元。 ⇄ 這項工程耗資一億元。 (context authored-example; source project-authored; official mapping; lexical-context)	"[""这项工程耗资一亿元。"",""這項工程耗資一億元。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-1"",""bidirectional"",""one-context-sentence"",""hans-to-hant""]"
zh-tghz2013-level-1/0044-map-01/hant-to-hans	通用规范汉字表 第1级	vocabulary	44	zh-Hant	zh-Hans	億（一億元）	"[""亿（一亿元）""]"	"[]"		"[""zh-tghz2013.0044"",""zh-tghz2013.0044.map-01""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 0044；对应码 44_1	这项工程耗资一亿元。 ⇄ 這項工程耗資一億元。 (context authored-example; source project-authored; official mapping; lexical-context)	"[""这项工程耗资一亿元。"",""這項工程耗資一億元。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-1"",""bidirectional"",""one-context-sentence"",""hant-to-hans""]"
zh-tghz2013-level-1/0045-map-01/hans-to-hant	通用规范汉字表 第1级	vocabulary	45	zh-Hans	zh-Hant	个（一个人）	"[""個（一個人）""]"	"[]"		"[""zh-tghz2013.0045"",""zh-tghz2013.0045.map-01""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 0045；对应码 45_1	她一个人完成了任务。 ⇄ 她一個人完成了任務。 (context authored-example; source project-authored; official mapping; lexical-context)	"[""她一个人完成了任务。"",""她一個人完成了任務。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-1"",""bidirectional"",""one-context-sentence"",""hans-to-hant""]"
zh-tghz2013-level-1/0045-map-01/hant-to-hans	通用规范汉字表 第1级	vocabulary	45	zh-Hant	zh-Hans	個（一個人）	"[""个（一个人）""]"	"[]"		"[""zh-tghz2013.0045"",""zh-tghz2013.0045.map-01""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 0045；对应码 45_1	她一个人完成了任务。 ⇄ 她一個人完成了任務。 (context authored-example; source project-authored; official mapping; lexical-context)	"[""她一个人完成了任务。"",""她一個人完成了任務。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-1"",""bidirectional"",""one-context-sentence"",""hant-to-hans""]"
zh-tghz2013-level-1/0048-map-01/hans-to-hant	通用规范汉字表 第1级	vocabulary	48	zh-Hans	zh-Hant	么（什么）	"[""麼（什麼）""]"	"[]"		"[""zh-tghz2013.0048"",""zh-tghz2013.0048.map-01""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 0048；对应码 48_1	你在看什么？ ⇄ 你在看什麼？ (context lexical-context; source manual; official mapping; lexical-context)	"[""你在看什么？"",""你在看什麼？""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-1"",""bidirectional"",""one-context-sentence"",""hans-to-hant""]"
zh-tghz2013-level-1/0048-map-01/hant-to-hans	通用规范汉字表 第1级	vocabulary	48	zh-Hant	zh-Hans	麼（什麼）	"[""么（什么）""]"	"[]"		"[""zh-tghz2013.0048"",""zh-tghz2013.0048.map-01""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 0048；对应码 48_1	你在看什么？ ⇄ 你在看什麼？ (context lexical-context; source manual; official mapping; lexical-context)	"[""你在看什么？"",""你在看什麼？""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-1"",""bidirectional"",""one-context-sentence"",""hant-to-hans""]"
zh-tghz2013-level-1/0053-map-01/hans-to-hant	通用规范汉字表 第1级	vocabulary	53	zh-Hans	zh-Hant	广（广场）	"[""廣（廣場）""]"	"[]"		"[""zh-tghz2013.0053"",""zh-tghz2013.0053.map-01""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 0053；对应码 53_1	我们在广场见面。 ⇄ 我們在廣場見面。 (context lexical-context; source manual; official mapping; lexical-context)	"[""我们在广场见面。"",""我們在廣場見面。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-1"",""bidirectional"",""one-context-sentence"",""hans-to-hant""]"
