deck	direction	front	back	source_chapter	entry_type	notes
Chapter 6-10	Chinese -> English	Characters: 想要	Meaning: want\nPinyin: xiǎng yào	8	function word	Core review entry.
Chapter 6-10	Pinyin -> Chinese	Pinyin: xiǎng yào	Meaning: want\nCharacters: 想要	8	function word	Core review entry.
Chapter 6-10	English -> Chinese	Meaning: food	Characters: 食物\nPinyin: shíwù	8	vocabulary	Core review entry.
Chapter 6-10	Chinese -> English	Characters: 食物	Meaning: food\nPinyin: shíwù	8	vocabulary	Core review entry.
Chapter 6-10	Pinyin -> Chinese	Pinyin: shíwù	Meaning: food\nCharacters: 食物	8	vocabulary	Core review entry.
Chapter 6-10	English -> Chinese	Meaning: rice; meal	Characters: 饭\nPinyin: fàn	8	vocabulary	Core review entry.
Chapter 6-10	Chinese -> English	Characters: 饭	Meaning: rice; meal\nPinyin: fàn	8	vocabulary	Core review entry.
Chapter 6-10	Pinyin -> Chinese	Pinyin: fàn	Meaning: rice; meal\nCharacters: 饭	8	vocabulary	Core review entry.
Chapter 6-10	English -> Chinese	Meaning: soup	Characters: 汤\nPinyin: tāng	8	vocabulary	Core review entry.
Chapter 6-10	Chinese -> English	Characters: 汤	Meaning: soup\nPinyin: tāng	8	vocabulary	Core review entry.
Chapter 6-10	Pinyin -> Chinese	Pinyin: tāng	Meaning: soup\nCharacters: 汤	8	vocabulary	Core review entry.
Chapter 6-10	English -> Chinese	Meaning: go	Characters: 去\nPinyin: qù	9	function word	Core review entry.
Chapter 6-10	Chinese -> English	Characters: 去	Meaning: go\nPinyin: qù	9	function word	Core review entry.
Chapter 6-10	Pinyin -> Chinese	Pinyin: qù	Meaning: go\nCharacters: 去	9	function word	Core review entry.
Chapter 6-10	English -> Chinese	Meaning: market	Characters: 市场\nPinyin: shìchǎng	9	vocabulary	Core review entry.
Chapter 6-10	Chinese -> English	Characters: 市场	Meaning: market\nPinyin: shìchǎng	9	vocabulary	Core review entry.
Chapter 6-10	Pinyin -> Chinese	Pinyin: shìchǎng	Meaning: market\nCharacters: 市场	9	vocabulary	Core review entry.
Chapter 6-10	English -> Chinese	Meaning: station	Characters: 车站\nPinyin: chēzhàn	9	vocabulary	Core review entry.
Chapter 6-10	Chinese -> English	Characters: 车站	Meaning: station\nPinyin: chēzhàn	9	vocabulary	Core review entry.
Chapter 6-10	Pinyin -> Chinese	Pinyin: chēzhàn	Meaning: station\nCharacters: 车站	9	vocabulary	Core review entry.
Chapter 6-10	English -> Chinese	Meaning: desk; table	Characters: 桌子\nPinyin: zhuōzi	9	vocabulary	Core review entry.
Chapter 6-10	Chinese -> English	Characters: 桌子	Meaning: desk; table\nPinyin: zhuōzi	9	vocabulary	Core review entry.
Chapter 6-10	Pinyin -> Chinese	Pinyin: zhuōzi	Meaning: desk; table\nCharacters: 桌子	9	vocabulary	Core review entry.
Chapter 6-10	English -> Chinese	Meaning: live	Characters: 住\nPinyin: zhù	10	function word	Core review entry.
Chapter 6-10	Chinese -> English	Characters: 住	Meaning: live\nPinyin: zhù	10	function word	Core review entry.
Chapter 6-10	Pinyin -> Chinese	Pinyin: zhù	Meaning: live\nCharacters: 住	10	function word	Core review entry.
Chapter 6-10	English -> Chinese	Meaning: in; at	Characters: 在\nPinyin: zài	10	vocabulary	Core review entry.
Chapter 6-10	Chinese -> English	Characters: 在	Meaning: in; at\nPinyin: zài	10	vocabulary	Core review entry.
Chapter 6-10	Pinyin -> Chinese	Pinyin: zài	Meaning: in; at\nCharacters: 在	10	vocabulary	Core review entry.
Chapter 6-10	English -> Chinese	Meaning: Taipei	Characters: 台北\nPinyin: Táiběi	10	vocabulary	Core review entry.
Chapter 6-10	Chinese -> English	Characters: 台北	Meaning: Taipei\nPinyin: Táiběi	10	vocabulary	Core review entry.
Chapter 6-10	Pinyin -> Chinese	Pinyin: Táiběi	Meaning: Taipei\nCharacters: 台北	10	vocabulary	Core review entry.
Chapter 6-10	English -> Chinese	Meaning: Kaohsiung	Characters: 高雄\nPinyin: Gāoxióng	10	vocabulary	Core review entry.
Chapter 6-10	Chinese -> English	Characters: 高雄	Meaning: Kaohsiung\nPinyin: Gāoxióng	10	vocabulary	Core review entry.
Chapter 6-10	Pinyin -> Chinese	Pinyin: Gāoxióng	Meaning: Kaohsiung\nCharacters: 高雄	10	vocabulary	Core review entry.
