deck	direction	front	back	source_chapter	entry_type	notes
Chapter 1-5	English -> Chinese	Meaning: person	Characters: 人\nPinyin: rén	1	vocabulary	Noun used after place names.
Chapter 1-5	Chinese -> English	Characters: 人	Meaning: person\nPinyin: rén	1	vocabulary	Noun used after place names.
Chapter 1-5	Pinyin -> Chinese	Pinyin: rén	Meaning: person\nCharacters: 人	1	vocabulary	Noun used after place names.
Chapter 1-5	English -> Chinese	Meaning: China	Characters: 中国\nPinyin: Zhōngguó	1	vocabulary	Place name.
Chapter 1-5	Chinese -> English	Characters: 中国	Meaning: China\nPinyin: Zhōngguó	1	vocabulary	Place name.
Chapter 1-5	Pinyin -> Chinese	Pinyin: Zhōngguó	Meaning: China\nCharacters: 中国	1	vocabulary	Place name.
Chapter 1-5	English -> Chinese	Meaning: Taiwan	Characters: 台湾\nPinyin: Táiwān	1	vocabulary	Place name.
Chapter 1-5	Chinese -> English	Characters: 台湾	Meaning: Taiwan\nPinyin: Táiwān	1	vocabulary	Place name.
Chapter 1-5	Pinyin -> Chinese	Pinyin: Táiwān	Meaning: Taiwan\nCharacters: 台湾	1	vocabulary	Place name.
Chapter 1-5	English -> Chinese	Meaning: possessive / connector particle	Characters: 的\nPinyin: de	2	function word	Used in 我的名字.
Chapter 1-5	Chinese -> English	Characters: 的	Meaning: possessive / connector particle\nPinyin: de	2	function word	Used in 我的名字.
Chapter 1-5	Pinyin -> Chinese	Pinyin: de	Meaning: possessive / connector particle\nCharacters: 的	2	function word	Used in 我的名字.
Chapter 1-5	English -> Chinese	Meaning: name	Characters: 名字\nPinyin: míngzi	2	vocabulary	Noun.
Chapter 1-5	Chinese -> English	Characters: 名字	Meaning: name\nPinyin: míngzi	2	vocabulary	Noun.
Chapter 1-5	Pinyin -> Chinese	Pinyin: míngzi	Meaning: name\nCharacters: 名字	2	vocabulary	Noun.
Chapter 1-5	English -> Chinese	Meaning: this	Characters: 这\nPinyin: zhè	2	function word	Demonstrative.
Chapter 1-5	Chinese -> English	Characters: 这	Meaning: this\nPinyin: zhè	2	function word	Demonstrative.
Chapter 1-5	Pinyin -> Chinese	Pinyin: zhè	Meaning: this\nCharacters: 这	2	function word	Demonstrative.
Chapter 1-5	English -> Chinese	Meaning: she / her	Characters: 她\nPinyin: tā	2	function word	Pronoun.
Chapter 1-5	Chinese -> English	Characters: 她	Meaning: she / her\nPinyin: tā	2	function word	Pronoun.
Chapter 1-5	Pinyin -> Chinese	Pinyin: tā	Meaning: she / her\nCharacters: 她	2	function word	Pronoun.
Chapter 1-5	English -> Chinese	Meaning: he / him	Characters: 他\nPinyin: tā	2	function word	Pronoun.
Chapter 1-5	Chinese -> English	Characters: 他	Meaning: he / him\nPinyin: tā	2	function word	Pronoun.
Chapter 1-5	Pinyin -> Chinese	Pinyin: tā	Meaning: he / him\nCharacters: 他	2	function word	Pronoun.
Chapter 1-5	English -> Chinese	Meaning: also	Characters: 也\nPinyin: yě	2	function word	Adverb.
Chapter 1-5	Chinese -> English	Characters: 也	Meaning: also\nPinyin: yě	2	function word	Adverb.
Chapter 1-5	Pinyin -> Chinese	Pinyin: yě	Meaning: also\nCharacters: 也	2	function word	Adverb.
Chapter 1-5	English -> Chinese	Meaning: friend	Characters: 朋友\nPinyin: péngyǒu	2	vocabulary	Noun.
Chapter 1-5	Chinese -> English	Characters: 朋友	Meaning: friend\nPinyin: péngyǒu	2	vocabulary	Noun.
Chapter 1-5	Pinyin -> Chinese	Pinyin: péngyǒu	Meaning: friend\nCharacters: 朋友	2	vocabulary	Noun.
Chapter 1-5	English -> Chinese	Meaning: today	Characters: 今天\nPinyin: jīntiān	2	vocabulary	Time word.
Chapter 1-5	Chinese -> English	Characters: 今天	Meaning: today\nPinyin: jīntiān	2	vocabulary	Time word.
Chapter 1-5	Pinyin -> Chinese	Pinyin: jīntiān	Meaning: today\nCharacters: 今天	2	vocabulary	Time word.
Chapter 1-5	English -> Chinese	Meaning: you	Characters: 你\nPinyin: nǐ	3	function word	Second-person pronoun.
Chapter 1-5	Chinese -> English	Characters: 你	Meaning: you\nPinyin: nǐ	3	function word	Second-person pronoun.
Chapter 1-5	Pinyin -> Chinese	Pinyin: nǐ	Meaning: you\nCharacters: 你	3	function word	Second-person pronoun.
Chapter 1-5	English -> Chinese	Meaning: to be called	Characters: 叫\nPinyin: jiào	3	function word	Naming verb.
Chapter 1-5	Chinese -> English	Characters: 叫	Meaning: to be called\nPinyin: jiào	3	function word	Naming verb.
Chapter 1-5	Pinyin -> Chinese	Pinyin: jiào	Meaning: to be called\nCharacters: 叫	3	function word	Naming verb.
Chapter 1-5	English -> Chinese	Meaning: what	Characters: 什么\nPinyin: shénme	3	function word	Question word.
Chapter 1-5	Chinese -> English	Characters: 什么	Meaning: what\nPinyin: shénme	3	function word	Question word.
Chapter 1-5	Pinyin -> Chinese	Pinyin: shénme	Meaning: what\nCharacters: 什么	3	function word	Question word.
Chapter 1-5	English -> Chinese	Meaning: thank you	Characters: 谢谢\nPinyin: xièxie	3	vocabulary	Fixed expression.
Chapter 1-5	Chinese -> English	Characters: 谢谢	Meaning: thank you\nPinyin: xièxie	3	vocabulary	Fixed expression.
Chapter 1-5	Pinyin -> Chinese	Pinyin: xièxie	Meaning: thank you\nCharacters: 谢谢	3	vocabulary	Fixed expression.
Chapter 1-5	English -> Chinese	Meaning: good	Characters: 好\nPinyin: hǎo	3	vocabulary	Adjective.
Chapter 1-5	Chinese -> English	Characters: 好	Meaning: good\nPinyin: hǎo	3	vocabulary	Adjective.
Chapter 1-5	Pinyin -> Chinese	Pinyin: hǎo	Meaning: good\nCharacters: 好	3	vocabulary	Adjective.
Chapter 1-5	English -> Chinese	Meaning: question particle	Characters: 吗\nPinyin: ma	3	function word	Yes/no question particle.
Chapter 1-5	Chinese -> English	Characters: 吗	Meaning: question particle\nPinyin: ma	3	function word	Yes/no question particle.
Chapter 1-5	Pinyin -> Chinese	Pinyin: ma	Meaning: question particle\nCharacters: 吗	3	function word	Yes/no question particle.
Chapter 1-5	English -> Chinese	Meaning: here	Characters: 这里\nPinyin: zhèlǐ	3	vocabulary	Place word.
Chapter 1-5	Chinese -> English	Characters: 这里	Meaning: here\nPinyin: zhèlǐ	3	vocabulary	Place word.
Chapter 1-5	Pinyin -> Chinese	Pinyin: zhèlǐ	Meaning: here\nCharacters: 这里	3	vocabulary	Place word.
Chapter 1-5	English -> Chinese	Meaning: correct / right	Characters: 对\nPinyin: duì	3	vocabulary	Response word.
Chapter 1-5	Chinese -> English	Characters: 对	Meaning: correct / right\nPinyin: duì	3	vocabulary	Response word.
Chapter 1-5	Pinyin -> Chinese	Pinyin: duì	Meaning: correct / right\nCharacters: 对	3	vocabulary	Response word.
Chapter 1-5	English -> Chinese	Meaning: book	Characters: 书\nPinyin: shū	4	vocabulary	Noun.
Chapter 1-5	Chinese -> English	Characters: 书	Meaning: book\nPinyin: shū	4	vocabulary	Noun.
Chapter 1-5	Pinyin -> Chinese	Pinyin: shū	Meaning: book\nCharacters: 书	4	vocabulary	Noun.
Chapter 1-5	English -> Chinese	Meaning: pen	Characters: 笔\nPinyin: bǐ	4	vocabulary	Noun.
Chapter 1-5	Chinese -> English	Characters: 笔	Meaning: pen\nPinyin: bǐ	4	vocabulary	Noun.
Chapter 1-5	Pinyin -> Chinese	Pinyin: bǐ	Meaning: pen\nCharacters: 笔	4	vocabulary	Noun.
Chapter 1-5	English -> Chinese	Meaning: notebook	Characters: 本子\nPinyin: běnzi	4	vocabulary	Noun.
Chapter 1-5	Chinese -> English	Characters: 本子	Meaning: notebook\nPinyin: běnzi	4	vocabulary	Noun.
Chapter 1-5	Pinyin -> Chinese	Pinyin: běnzi	Meaning: notebook\nCharacters: 本子	4	vocabulary	Noun.
Chapter 1-5	English -> Chinese	Meaning: school	Characters: 学校\nPinyin: xuéxiào	4	vocabulary	Place noun.
Chapter 1-5	Chinese -> English	Characters: 学校	Meaning: school\nPinyin: xuéxiào	4	vocabulary	Place noun.
Chapter 1-5	Pinyin -> Chinese	Pinyin: xuéxiào	Meaning: school\nCharacters: 学校	4	vocabulary	Place noun.
Chapter 1-5	English -> Chinese	Meaning: home / family	Characters: 家\nPinyin: jiā	4	vocabulary	Noun.
Chapter 1-5	Chinese -> English	Characters: 家	Meaning: home / family\nPinyin: jiā	4	vocabulary	Noun.
Chapter 1-5	Pinyin -> Chinese	Pinyin: jiā	Meaning: home / family\nCharacters: 家	4	vocabulary	Noun.
Chapter 1-5	English -> Chinese	Meaning: classroom	Characters: 教室\nPinyin: jiàoshì	4	vocabulary	Place noun.
Chapter 1-5	Chinese -> English	Characters: 教室	Meaning: classroom\nPinyin: jiàoshì	4	vocabulary	Place noun.
Chapter 1-5	Pinyin -> Chinese	Pinyin: jiàoshì	Meaning: classroom\nCharacters: 教室	4	vocabulary	Place noun.
Chapter 1-5	English -> Chinese	Meaning: table / desk	Characters: 桌子\nPinyin: zhuōzi	4	vocabulary	Noun.
Chapter 1-5	Chinese -> English	Characters: 桌子	Meaning: table / desk\nPinyin: zhuōzi	4	vocabulary	Noun.
Chapter 1-5	Pinyin -> Chinese	Pinyin: zhuōzi	Meaning: table / desk\nCharacters: 桌子	4	vocabulary	Noun.
Chapter 1-5	English -> Chinese	Meaning: water	Characters: 水\nPinyin: shuǐ	4	vocabulary	Noun.
Chapter 1-5	Chinese -> English	Characters: 水	Meaning: water\nPinyin: shuǐ	4	vocabulary	Noun.
Chapter 1-5	Pinyin -> Chinese	Pinyin: shuǐ	Meaning: water\nCharacters: 水	4	vocabulary	Noun.
Chapter 1-5	English -> Chinese	Meaning: very / linking word before adjectives	Characters: 很\nPinyin: hěn	5	function word	Beginner expression support.
Chapter 1-5	Chinese -> English	Characters: 很	Meaning: very / linking word before adjectives\nPinyin: hěn	5	function word	Beginner expression support.
Chapter 1-5	Pinyin -> Chinese	Pinyin: hěn	Meaning: very / linking word before adjectives\nCharacters: 很	5	function word	Beginner expression support.
Chapter 1-5	English -> Chinese	Meaning: what about / and	Characters: 呢\nPinyin: ne	5	function word	Follow-up particle.
Chapter 1-5	Chinese -> English	Characters: 呢	Meaning: what about / and\nPinyin: ne	5	function word	Follow-up particle.
Chapter 1-5	Pinyin -> Chinese	Pinyin: ne	Meaning: what about / and\nCharacters: 呢	5	function word	Follow-up particle.
Chapter 1-5	English -> Chinese	Meaning: not	Characters: 不\nPinyin: bù	5	function word	Negator.
Chapter 1-5	Chinese -> English	Characters: 不	Meaning: not\nPinyin: bù	5	function word	Negator.
Chapter 1-5	Pinyin -> Chinese	Pinyin: bù	Meaning: not\nCharacters: 不	5	function word	Negator.
Chapter 1-5	English -> Chinese	Meaning: busy	Characters: 忙\nPinyin: máng	5	vocabulary	Adjective.
Chapter 1-5	Chinese -> English	Characters: 忙	Meaning: busy\nPinyin: máng	5	vocabulary	Adjective.
Chapter 1-5	Pinyin -> Chinese	Pinyin: máng	Meaning: busy\nCharacters: 忙	5	vocabulary	Adjective.
Chapter 1-5	English -> Chinese	Meaning: tired	Characters: 累\nPinyin: lèi	5	vocabulary	Adjective.
Chapter 1-5	Chinese -> English	Characters: 累	Meaning: tired\nPinyin: lèi	5	vocabulary	Adjective.
Chapter 1-5	Pinyin -> Chinese	Pinyin: lèi	Meaning: tired\nCharacters: 累	5	vocabulary	Adjective.
Chapter 1-5	English -> Chinese	Meaning: mom	Characters: 妈妈\nPinyin: māma	5	vocabulary	Family noun.
Chapter 1-5	Chinese -> English	Characters: 妈妈	Meaning: mom\nPinyin: māma	5	vocabulary	Family noun.
Chapter 1-5	Pinyin -> Chinese	Pinyin: māma	Meaning: mom\nCharacters: 妈妈	5	vocabulary	Family noun.
Chapter 1-5	English -> Chinese	Meaning: dad	Characters: 爸爸\nPinyin: bàba	5	vocabulary	Family noun.
Chapter 1-5	Chinese -> English	Characters: 爸爸	Meaning: dad\nPinyin: bàba	5	vocabulary	Family noun.
Chapter 1-5	Pinyin -> Chinese	Pinyin: bàba	Meaning: dad\nCharacters: 爸爸	5	vocabulary	Family noun.
Chapter 1-5	English -> Chinese	Meaning: classmate	Characters: 同学\nPinyin: tóngxué	5	vocabulary	School noun.
Chapter 1-5	Chinese -> English	Characters: 同学	Meaning: classmate\nPinyin: tóngxué	5	vocabulary	School noun.
Chapter 1-5	Pinyin -> Chinese	Pinyin: tóngxué	Meaning: classmate\nCharacters: 同学	5	vocabulary	School noun.
